basin,area_km2,Temperate-or-sub-polar-needleleaf-forest,Sub-polar-taiga-needleleaf-forest,Tropical-or-sub-tropical-broadleaf-evergreen-forest,Tropical-or-sub-tropical-broadleaf-deciduous-forest,Temperate-or-sub-polar-broadleaf-deciduous-forest,Mixed-Forest,Tropical-or-sub-tropical-shrubland,Temperate-or-sub-polar-shrubland,Tropical-or-sub-tropical-grassland,Temperate-or-sub-polar-grassland,Sub-polar-or-polar-shrubland-lichen-moss,Sub-polar-or-polar-grassland-lichen-moss,Sub-polar-or-polar-barren-lichen-moss,Wetland,Cropland,Barren-Lands,Urban-and-Built-up,Water,Snow-and-Ice,BD,CLAY,GRAV,OC,SAND,SILT,mean_elev,mean_slope,std_elev,std_slope
03007600302,168.35160188146168,0.03150961754359704,0.0,0.0,0.0,0.23232863237353918,0.21832732793738707,0.0,0.006618409657104365,0.0,0.0018764634811337902,0.0,0.0,0.0,0.00391330845638158,0.43229762528467713,0.007404278978262961,0.06421140419344147,0.0015129320944753922,0.0,142.69280442804427,11.096863468634686,0.0,181.4409594095941,66.53966789667896,22.604243542435423,278.5043829338377,2.427805800629231,53.25561339405275,1.977055596578528
08012304402,538.2192711755883,0.001931379991906598,0.0,0.0,0.0,0.14220474968980867,0.10020935824674174,0.0,0.001458150089127752,0.0,0.00011872552331200733,0.0,0.0,0.0,0.0021688310385306127,0.7104284486420142,0.0018009491353103084,0.03511098328143969,0.004568424361808507,0.0,144.64485714285715,19.196285714285715,0.0,250.58942857142858,39.16771428571428,38.41085714285714,304.9210196646324,1.281174828206284,24.532028528361526,0.968612831888942
16018403502,6675.829960058278,0.0051029755718569525,0.0,0.0,0.0,0.10057588451733862,0.051385934030438014,0.0,0.0031933367423273703,0.0,0.0005427607432182207,0.0,0.0,0.0,0.004607264878162616,0.7157236007766898,0.01240463096516099,0.09460524671414722,0.011858365060660186,0.0,149.90792671527387,25.78119742007852,0.031057206954570947,122.0741961114227,35.13841372219106,39.68302486446065,347.1432804956941,1.2549963904984067,91.55629835952112,1.0075450611400003
04001303302,56.82584822627385,0.0,0.0,0.0,0.0,0.009393612976809023,0.0006653149157267774,0.0,0.00030097579520973263,0.0,0.0,0.0,0.0,0.0,0.0008237232289950577,0.9569287796223546,0.0002851349638829046,0.031602458497021924,0.0,0.0,156.75,42.5,0.0,30.0,12.25,41.75,187.38699898955878,0.4188246767023965,2.8990541440556545,0.38573966324868203
04001305802,4541.082866944212,0.0012448460085254412,0.0,0.0,0.0,0.06036482450862176,0.03857456907042249,0.0,0.0009826375593486925,0.0,0.00017857128700548043,0.0,0.0,0.0,0.001643014394312356,0.7908884644930517,0.007525362672139946,0.09149727168442073,0.007100438322151322,0.0,153.7194860072042,29.24681352175118,0.03920753671377113,37.263126904959826,31.633485730119148,39.53615960099751,291.4332989254215,1.0936703943366333,53.57384313131304,0.9538248910495024
14002808902,43.18089708603129,0.024108687045487697,0.0,0.0,0.0,0.2171865558125482,0.006001125210977058,0.0,0.2648829988956263,0.0,0.0061886603738200915,0.0,0.0,0.0,0.026338271759288198,0.0,0.020774728594944884,0.18257589964785065,0.251943072659457,0.0,172.75,1.75,1.75,20.0,89.0,7.75,265.51440329218104,2.1592850421211685,13.906344525416362,1.8387519914220933
03005703202,213.13307202525073,0.017426737606621064,0.0,0.0,0.0,0.11887509500886749,0.05699687526391352,0.0,0.0026560256735073053,0.0,0.00029558314331559835,0.0,0.0,0.0,0.0009669791402753146,0.7315809475551052,0.007444472595219998,0.060303183852715145,0.003454100160459421,0.0,150.5036231884058,17.52246376811594,0.0,71.89275362318841,52.245652173913044,31.732608695652175,266.0610587382161,1.7481252362967574,34.71793248463144,1.2874854325000507
03007703602,39.86900432666268,0.01666177499830673,0.0,0.0,0.0,0.17569367620165716,0.11265888515115255,0.0,0.005711963515679678,0.0,0.0006095771340843926,0.0,0.0,0.0,0.014742735872485495,0.5983338225001693,0.008579233738965525,0.059512789831350325,0.0074955410561488274,0.0,143.72826086956522,9.152173913043478,0.0,197.5253623188406,65.0,26.18840579710145,301.144394894664,1.6367531206671337,26.75511713619542,1.257355014675591
03007000402,120.06555070388819,0.02287684581365715,0.0,0.0,0.0,0.11725507832996027,0.1362791394947905,0.0,0.0029533018514354245,0.0,0.00026234914923918746,0.0,0.0,0.0,0.016100742073307847,0.6009969267671089,0.0019263923244134623,0.058174049921295254,0.04317517427479199,0.0,145.58964646464648,18.01010101010101,1.4494949494949494,106.19570707070707,57.01893939393939,27.074494949494948,227.33527131782947,1.2161190546137102,22.555211201488834,1.0907404990296885
01010800102,7819.343446669854,0.08297335121359947,0.0,0.0,0.0,0.13515998721478867,0.5033382776082815,0.0,0.08729486313735135,0.0,0.019111980288583442,0.0,0.0,0.0,0.02435946471077948,0.02858118568908065,0.00073133987011984,0.02892153381560636,0.0895280164518092,0.0,153.1004526718681,9.05827690269395,1.588878257029295,30.95638892978066,68.11026056234358,21.600415869277196,451.6357044838551,2.335766814419395,59.05334487298152,2.0815170805622905
18003300802,715.552398343263,0.02713216807052452,0.0,0.0,0.0,0.4247369102885151,0.17168026503293415,0.0,0.02377146191975308,0.0,0.02449215227319321,0.0,0.0,0.0,0.022523774606293023,0.09820883921058622,0.03561946040039191,0.04122021806857501,0.13061475012923374,0.0,143.80760963026654,5.2171109200343935,0.601676698194325,430.80417024935514,79.70937231298366,13.800085984522786,177.81767951082873,1.890172774848247,25.709000914407067,1.572132192467282
08005600302,1652.5422235055391,0.0008267329941077574,0.0,0.0,0.0,0.09862194829051986,0.03517863260105558,0.0,0.0015924685604552587,0.0,0.00027666690448401894,0.0,0.0,0.0,0.000917684515857425,0.810829004059052,0.0036936120988397964,0.04460436904968731,0.0034588809259409534,0.0,155.53934487951807,19.77757906626506,0.0,59.140625,36.706042921686745,41.725056475903614,366.91567908891017,1.002583674468788,25.153579522524538,0.7286453017695681
06007600602,44.00358710144546,0.018730574186160642,0.0,0.0,0.0,0.10416325862915099,0.05437183052511042,0.0,0.008629150989694094,0.0,0.000981514804514968,0.0,0.0,0.0,0.010183216096842794,0.4552183870440046,0.046683297889743174,0.26341403566170457,0.03762473417307378,0.0,147.1107142857143,16.12857142857143,0.16428571428571428,193.1,52.92857142857143,32.3,448.6171533361546,1.7935765427783592,26.613175351560244,1.2373743363790946
17002104102,1046.327128222855,0.010270997441927276,0.0,0.0,0.0,0.1305812691274856,0.07700968695864592,0.0,0.014987175230562002,0.0,0.003708947405543122,0.0,0.0,0.0,0.019176083826340062,0.603808380225599,0.010780203579237464,0.06040371789291877,0.06927353831174081,0.0,147.05421331761931,17.27312905126694,0.030053034767236298,198.46670595167944,54.07454331172658,30.13022981732469,275.7881706044944,1.2969082758776527,22.87432616636026,1.0280910057253618
17003500402,747.199636450706,0.029460475458035172,0.0,0.0,0.0,0.35629120088264593,0.18100986351991194,0.0,0.05175427079933175,0.0,0.029531540017175943,0.0,0.0,0.0,0.03369303242109726,0.15841012922909406,0.04363243482837909,0.029898907653412122,0.08631814519091674,0.0,152.27777777777777,13.705065359477125,2.3792892156862746,315.672385620915,57.634599673202615,27.418913398692812,167.74383423263606,1.5571105768921911,22.844716451462112,1.1989751686013366
03007701302,6046.843680861314,0.02107616830928959,0.0,0.0,0.0,0.1987149051769636,0.1882126164990208,0.0,0.02526550420421967,0.0,0.012713273319971673,0.0,0.0,0.0,0.01588500557992691,0.2775493449204507,0.024515064314276247,0.05948151479908542,0.1765866028767954,0.0,148.9036860276198,12.405342270972984,1.2536809504467912,146.8167902112104,64.23486695104611,23.298268332317694,261.79749563841443,1.5018577424655999,43.414876029317206,1.4253915319703014
08005600902,85.63711022087234,0.0017865587725290316,0.0,0.0,0.0,0.07728443066575587,0.012968314854710734,0.0,0.001303136987021176,0.0,0.0004098576007566602,0.0,0.0,0.0,0.000651568493510588,0.8114865219904367,0.008869738847144133,0.0815196258735747,0.003720245914560454,0.0,155.01277372262774,21.494525547445257,0.0,40.40875912408759,37.44525547445255,41.68065693430657,396.83569199506496,1.0431397336780035,12.747054909257626,0.7449608390707739
08002201602,109.57938590197728,0.00018069369953923107,0.0,0.0,0.0,0.06261036689034356,0.005683638185506722,0.0,0.001338776046586121,0.0,6.570679983244767e-05,0.0,0.0,0.0,0.0010677354972772745,0.8736458239222031,0.004960863387349798,0.04882836562548767,0.0016180299458740236,0.0,152.90028901734104,37.910404624277454,0.0,29.291907514450866,21.839595375722542,41.98554913294798,305.12465089769165,0.951248869918187,16.835597842538533,0.7384604136112757
04001301602,274.1696401582284,0.002406276672575668,0.0,0.0,0.0,0.07483421968354015,0.023859234456043595,0.0,0.001296697524784978,0.0,0.00014444225592541527,0.0,0.0,0.0,0.0010406407983717418,0.7900498982338652,0.006857724377913466,0.08702317641651894,0.012487689580460901,0.0,155.27733485193622,25.062072892938495,0.0,40.77448747152619,37.12186788154897,38.760250569476085,325.87322946175635,1.1437078687844673,21.76401473408365,0.8254393907214774
17002601202,74.9631855283419,0.019508739915482135,0.0,0.0,0.0,0.28248655397618133,0.2594242220514791,0.0,0.0267479830964272,0.0,0.007095178640030734,0.0,0.0,0.0,0.021513638109873223,0.3111073761044948,0.019832885132539377,0.04748127160968114,0.004802151363810988,0.0,147.0142276422764,12.384146341463415,1.33130081300813,120.77235772357723,60.21951219512195,26.86382113821138,223.7918303863785,2.1609292904124855,24.207344935856348,1.4562457182969635
