,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
69,164575955,Site6,Kirkpatrick Crescent Outfall,2012-05-24,,,,423.0,ug/L
70,164576020,Site6,Kirkpatrick Crescent Outfall,2006-06-09,,,,65.0,ug/L
71,164576071,Site6,Kirkpatrick Crescent Outfall,2011-11-18,,,,1020.0,ug/L
72,164576176,Site6,Kirkpatrick Crescent Outfall,2005-06-22,,,,290.0,ug/L
73,164576256,Site6,Kirkpatrick Crescent Outfall,2010-04-16,,,,226.0,ug/L
74,164576286,Site6,Kirkpatrick Crescent Outfall,2017-05-04,,,,131.0,ug/L
75,164576298,Site6,Kirkpatrick Crescent Outfall,2019-04-16,,,,36.0,ug/L
76,164576546,Site6,Kirkpatrick Crescent Outfall,2007-10-04,,,,65.0,ug/L
77,164576554,Site6,Kirkpatrick Crescent Outfall,2013-10-23,,,,11.0,ug/L
78,164576642,Site6,Kirkpatrick Crescent Outfall,2012-06-12,,,,160.0,ug/L
79,164576726,Site6,Kirkpatrick Crescent Outfall,2014-05-29,,,,122.0,ug/L
80,164576876,Site6,Kirkpatrick Crescent Outfall,2007-04-17,,,,152.0,ug/L
81,164576930,Site6,Kirkpatrick Crescent Outfall,2018-04-20,,,,61.0,ug/L
82,164577016,Site6,Kirkpatrick Crescent Outfall,2006-07-19,,,,200.0,ug/L
83,164577142,Site6,Kirkpatrick Crescent Outfall,2009-04-07,,,,65.0,ug/L
84,164577338,Site6,Kirkpatrick Crescent Outfall,2021-08-04,,,,261.0,ug/L
86,164577651,Site6,Kirkpatrick Crescent Outfall,2017-11-10,,,,266.0,ug/L
88,164577763,Site6,Kirkpatrick Crescent Outfall,2019-11-07,,,,92.0,ug/L
89,164577767,Site6,Kirkpatrick Crescent Outfall,2007-12-18,,,,286.0,ug/L
90,164577805,Site6,Kirkpatrick Crescent Outfall,2014-09-22,,,,153.0,ug/L
91,164577854,Site6,Kirkpatrick Crescent Outfall,2013-07-17,,,,147.0,ug/L
92,164577926,Site6,Kirkpatrick Crescent Outfall,2005-08-17,,,,2850.0,ug/L
93,164578187,Site6,Kirkpatrick Crescent Outfall,2022-02-15,,,,738.0,ug/L
94,164578224,Site6,Kirkpatrick Crescent Outfall,2017-06-09,,,,1240.0,ug/L
95,164578342,Site6,Kirkpatrick Crescent Outfall,2022-12-14,,,,0.202,ug/L
96,164578343,Site6,Kirkpatrick Crescent Outfall,2009-09-24,,,,725.0,ug/L
97,164578344,Site6,Kirkpatrick Crescent Outfall,2022-05-26,,,,1.78,ug/L
98,164578425,Site6,Kirkpatrick Crescent Outfall,2009-03-10,,,,146.0,ug/L
99,164578474,Site6,Kirkpatrick Crescent Outfall,2011-08-16,,,,328.0,ug/L
100,164578536,Site6,Kirkpatrick Crescent Outfall,2017-02-22,,,,37.0,ug/L
101,164578557,Site6,Kirkpatrick Crescent Outfall,2011-12-16,,,,342.0,ug/L
103,164578711,Site6,Kirkpatrick Crescent Outfall,2007-07-04,,,,245.0,ug/L
104,164578735,Site6,Kirkpatrick Crescent Outfall,2019-06-06,,,,410.0,ug/L
105,164578807,Site6,Kirkpatrick Crescent Outfall,2012-11-08,,,,241.0,ug/L
106,164578874,Site6,Kirkpatrick Crescent Outfall,2015-11-06,,,,207.0,ug/L
107,164578892,Site6,Kirkpatrick Crescent Outfall,2016-01-26,,,,14.0,ug/L
108,164578935,Site6,Kirkpatrick Crescent Outfall,2020-03-19,,,,376.0,ug/L
109,164578943,Site6,Kirkpatrick Crescent Outfall,2013-08-27,,,,117.0,ug/L
110,164578957,Site6,Kirkpatrick Crescent Outfall,2008-03-11,,,,676.0,ug/L
111,164579110,Site6,Kirkpatrick Crescent Outfall,2018-05-28,,,,58.0,ug/L
112,164579117,Site6,Kirkpatrick Crescent Outfall,2006-09-20,,,,358.0,ug/L
113,164579217,Site6,Kirkpatrick Crescent Outfall,2015-10-08,,,,175.0,ug/L
114,164579319,Site6,Kirkpatrick Crescent Outfall,2011-05-31,,,,219.0,ug/L
115,164579335,Site6,Kirkpatrick Crescent Outfall,2007-08-27,,,,419.0,ug/L
116,164579357,Site6,Kirkpatrick Crescent Outfall,2009-07-14,,,,315.0,ug/L
117,164579398,Site6,Kirkpatrick Crescent Outfall,2012-03-06,,,,10.0,ug/L
118,164579411,Site6,Kirkpatrick Crescent Outfall,2015-12-02,,,,14200.0,ug/L
119,164579478,Site6,Kirkpatrick Crescent Outfall,2011-04-15,,,,71.0,ug/L
120,164579543,Site6,Kirkpatrick Crescent Outfall,2010-03-12,,,,65.0,ug/L
121,164579568,Site6,Kirkpatrick Crescent Outfall,2010-11-16,,,,558.0,ug/L
122,164579616,Site6,Kirkpatrick Crescent Outfall,2016-08-31,,,,3030.0,ug/L
123,164579681,Site6,Kirkpatrick Crescent Outfall,2022-06-20,,,,0.038,ug/L
124,164579727,Site6,Kirkpatrick Crescent Outfall,2017-08-15,,,,766.0,ug/L
125,164579756,Site6,Kirkpatrick Crescent Outfall,2009-05-08,,,,166.0,ug/L
126,164579757,Site6,Kirkpatrick Crescent Outfall,2015-09-11,,,,981.0,ug/L
127,164579984,Site6,Kirkpatrick Crescent Outfall,2021-05-12,,,,879.0,ug/L
128,164580052,Site6,Kirkpatrick Crescent Outfall,2006-02-17,,,,240.0,ug/L
129,164580115,Site6,Kirkpatrick Crescent Outfall,2008-11-13,,,,200.0,ug/L
130,164580211,Site6,Kirkpatrick Crescent Outfall,2019-07-09,,,,51.0,ug/L
131,164580258,Site6,Kirkpatrick Crescent Outfall,2013-01-23,,,,184.0,ug/L
132,164580262,Site6,Kirkpatrick Crescent Outfall,2011-07-25,,,,95.0,ug/L
133,164580413,Site6,Kirkpatrick Crescent Outfall,2021-12-10,,,,280.0,ug/L
134,164580451,Site6,Kirkpatrick Crescent Outfall,2020-11-03,,,,111.0,ug/L
135,164580453,Site6,Kirkpatrick Crescent Outfall,2005-10-27,,,,333.0,ug/L
136,164580474,Site6,Kirkpatrick Crescent Outfall,2014-03-20,,,,155.0,ug/L
137,164580504,Site6,Kirkpatrick Crescent Outfall,2016-04-13,,,,113.0,ug/L
138,164580523,Site6,Kirkpatrick Crescent Outfall,2014-07-24,,,,140.0,ug/L
140,164580572,Site6,Kirkpatrick Crescent Outfall,2021-03-26,,,,146.0,ug/L
141,164580635,Site6,Kirkpatrick Crescent Outfall,2014-06-20,,,,155.0,ug/L
142,164580678,Site6,Kirkpatrick Crescent Outfall,2015-07-21,,,,1070.0,ug/L
143,164580686,Site6,Kirkpatrick Crescent Outfall,2013-06-28,,,,958.0,ug/L
144,164580770,Site6,Kirkpatrick Crescent Outfall,2012-02-15,,,,113.0,ug/L
145,164580836,Site6,Kirkpatrick Crescent Outfall,2014-08-29,,,,1110.0,ug/L
146,164580837,Site6,Kirkpatrick Crescent Outfall,2022-08-17,,,,1.42,ug/L
147,164580951,Site6,Kirkpatrick Crescent Outfall,2008-10-07,,,,178.0,ug/L
148,164580957,Site6,Kirkpatrick Crescent Outfall,2008-02-12,,,,463.0,ug/L
149,164580964,Site6,Kirkpatrick Crescent Outfall,2017-03-15,,,,70.0,ug/L
150,164580986,Site6,Kirkpatrick Crescent Outfall,2020-01-23,,,,74.0,ug/L
153,164581086,Site6,Kirkpatrick Crescent Outfall,2014-04-25,,,,72.0,ug/L
154,164581492,Site6,Kirkpatrick Crescent Outfall,2022-07-12,,,,5.44,ug/L
155,164581607,Site6,Kirkpatrick Crescent Outfall,2019-10-11,,,,3590.0,ug/L
157,164581691,Site6,Kirkpatrick Crescent Outfall,2020-02-20,,,,344.0,ug/L
158,164581824,Site6,Kirkpatrick Crescent Outfall,2020-08-13,,,,291.0,ug/L
159,164581840,Site6,Kirkpatrick Crescent Outfall,2007-03-20,,,,65.0,ug/L
160,164581900,Site6,Kirkpatrick Crescent Outfall,2006-12-04,,,,157.0,ug/L
161,164581962,Site6,Kirkpatrick Crescent Outfall,2011-09-30,,,,153.0,ug/L
162,164581978,Site6,Kirkpatrick Crescent Outfall,2006-03-08,,,,408.0,ug/L
163,164582050,Site6,Kirkpatrick Crescent Outfall,2006-06-22,,,,107.0,ug/L
164,164582092,Site6,Kirkpatrick Crescent Outfall,2007-11-27,,,,10100.0,ug/L
165,164582157,Site6,Kirkpatrick Crescent Outfall,2009-10-21,,,,226.0,ug/L
166,164582404,Site6,Kirkpatrick Crescent Outfall,2008-12-02,,,,227.0,ug/L
167,164582406,Site6,Kirkpatrick Crescent Outfall,2015-06-24,,,,187.0,ug/L
168,164582457,Site6,Kirkpatrick Crescent Outfall,2015-05-29,,,,229.0,ug/L
169,164582531,Site6,Kirkpatrick Crescent Outfall,2007-01-10,,,,112.0,ug/L
