,Station_ID,unique_ind,dist_along,geometry,dist_from
122,02DC001,1865993,648.929936,POINT (398595.12675665464 750340.503219407),148.9784942
124,02DC003,1865993,901.5409789,POINT (398874.7678111295 750362.3677935997),23.20878847
125,02DC004,1876306,275.3125582,POINT (366343.3355516618 769017.5594035275),46.2282691
126,02DC005,1869051,1580.334405,POINT (372550.6512311937 764842.1361141147),9.391764326
127,02DC006,1874005,0,POINT (396080.8978641203 755940.2735740504),363.8066068
128,02DC007,1917108,360.5311447,POINT (387109.81059441285 786433.2290920245),3.236260204
129,02DC008,2401464,1149.252369,POINT (386692.40895499336 775258.9961702112),5.515853798
130,02DC009,1862724,229.3161806,POINT (406295.3583157799 780485.3282477572),70.11950061
131,02DC011,2069708,181.5108784,POINT (351025.22431683476 801688.1037895253),34.11678055
132,02DC012,2074894,358.334511,POINT (348666.29872542503 805272.8853148895),43.6940746
133,02DC013,1836750,246.4457858,POINT (414654.855899427 749095.2578400165),11.45839324
134,02DD001,1741234,1998.331377,POINT (438473.6230784084 713459.0496809168),93.91845535
135,02DD002,1740492,80.07098653,POINT (438946.5907893238 698679.7113546715),3.062930721
136,02DD004,2088106,98.73996543,POINT (347082.94060448144 698136.341985661),41.4133688
137,02DD005,1835290,69.1279582,POINT (431944.6333913688 713188.2301039554),4.971605618
138,02DD007,1841097,306.1764836,POINT (389845.1601560742 712989.6381689345),84.83349568
139,02DD008,1845118,77.42004169,POINT (427684.249244365 739310.5431152013),29.60697302
140,02DD009,1740663,1074.539541,POINT (442117.5067864379 685946.249123648),6.446229549
141,02DD010,2085703,497.0761222,POINT (343702.20195794717 703329.4898674373),48.50744375
142,02DD012,1838703,358.9107416,POINT (379091.6531508874 744138.719797677),36.96071098
143,02DD013,1842341,302.6886089,POINT (436911.4253992346 732417.7515814301),20.08014831
144,02DD014,1837804,337.3145505,POINT (432312.4540883737 737485.7096354801),15.29640961
145,02DD015,1811667,30.0055756,POINT (423360.92528165673 695777.0339260999),15.13806093
146,02DD016,2398233,437.7456407,POINT (389698.5922448209 712505.5984057799),21.90397648
147,02DD017,1837283,665.2972729,POINT (388927.1305323092 712449.2924080393),83.73679856
148,02DD018,1841900,594.5721309,POINT (381963.0479418807 714310.0496904807),64.08693748
149,02DD019,1839410,113.2092534,POINT (380879.471932522 714511.6338012846),83.00450751
150,02DD020,1844408,1248.534159,POINT (384878.35793238593 712404.9576679771),15.8151239
151,02DD024,1738898,203.6617836,POINT (444364.3403639663 723455.1643399213),21.74499111
152,02DD026,2088489,1587.260684,POINT (370483.81442107295 709380.7538281037),41.70448875
153,02EA001,1762336,886.1584081,POINT (404596.4624234987 632464.8449106432),29.48485081
154,02EA005,1715931,594.7676947,POINT (443857.2847012659 665858.0131998864),16.96248919
155,02EA006,1714806,112.6863786,POINT (443657.5279906678 659958.1205088232),67.09859095
156,02EA007,1776885,168.8187756,POINT (356243.9113696249 670713.0406665981),40.66562321
157,02EA008,1761974,94.49439825,POINT (404281.53470484243 666890.3897709859),367.2054117
158,02EA009,1778715,86.05925136,POINT (357864.9322644954 660591.3705017782),13.97097791
159,02EA010,1714276,3003.073345,POINT (449068.4407838244 670188.8504061358),2.137903903
160,02EA011,1776885,338.378652,POINT (356098.1200083431 670797.8429527503),27.28081434
161,02EA012,1755918,919.9341996,POINT (373453.58217873925 646736.5279914236),26.78166076
162,02EA013,1777264,281.9261799,POINT (360141.61079866457 661407.7385198519),57.37780035
163,02EA018,1717004,447.2342848,POINT (452144.4519141017 653806.2603338412),3.699601069
164,02EA021,1776633,8.594637685,POINT (392879.47783512436 649242.3292086651),12.25496966
165,02EB002,1725890,352.4495775,POINT (460749.111323801 589554.5220675594),141.8483281
166,02EB003,1735970,830.2581847,POINT (464579.6084892951 590522.7028802993),72.78815605
167,02EB004,1734628,111.7594294,POINT (456518.95914751384 615223.9372534347),21.93554154
168,02EB005,1783539,146.9402797,POINT (426520.2692000824 591395.714000469),101.0816562
169,02EB006,1792311,30.135972,POINT (426188.31063770526 591084.9849427929),2.636718556
170,02EB007,1725532,618.7463596,POINT (456748.582563124 611833.0644683612),70.76606821
171,02EB008,1729549,591.4820257,POINT (470041.1737959004 609060.0117826635),49.21698358
172,02EB009,1788362,813.0477962,POINT (424615.577723867 591745.1582454265),54.5054434
173,02EB010,1787581,954.8637607,POINT (425407.7560934976 590234.8013748482),0.975112002
174,02EB011,1783406,267.7072416,POINT (416872.5230528133 595164.3295649259),31.19777684
175,02EB012,1789298,610.8603789,POINT (418317.9284750179 590456.564870623),37.58672427
176,02EB013,1734500,861.4888849,POINT (463892.97330989415 636262.7120477305),11.56794698
177,02EB014,1732997,243.9040006,POINT (478235.01203339983 628403.5179260124),17.38235206
178,02EB103,1791880,103.0082895,POINT (431746.7650802442 616073.1045532185),8.297457781
179,02EB104,1789158,746.6406959,POINT (452783.6919667184 583062.4858313673),6.114566876
180,02EB105,1784941,214.4044989,POINT (437081.6291007597 609714.2893303639),32.10197506
181,02EC001,1743666,157.220306,POINT (456033.96685199667 565649.8262482323),23.26131992
182,02EC002,710064,119.2341186,POINT (460914.24463187536 558948.3692851297),43.89017171
183,02EC003,1749024,423.3931523,POINT (438658.8397273744 573323.7151678505),113.6515752
184,02EC004,23660,1094.717948,POINT (457518.6751205779 563285.0863893569),18.87812958
185,02EC005,630857,495.0617687,POINT (456512.2256880254 564271.3196157756),4.285152356
186,02EC006,8293,167.789248,POINT (456912.42289470916 561718.7000189626),38.7559126
187,02EC007,1116164,411.0727449,POINT (457089.591584672 562270.0147833059),15.41062438
188,02EC008,278219,128.4823229,POINT (460312.2187877802 507383.84726690454),35.16550025
189,02EC009,1098318,814.793733,POINT (450056.78553596966 487647.7376200088),18.44172761
190,02EC010,1007454,501.7885824,POINT (434835.88582631573 476967.1092606391),12.61065786
191,02EC011,1149306,192.1645357,POINT (481084.0676671547 524742.9680499767),1.495021353
192,02EC012,479757,458.3452464,POINT (458550.69266438653 512280.2835459669),6.566319858
193,02EC013,920282,49.05851782,POINT (456479.9011025632 562564.8528577826),18.36789549
194,02EC014,584524,576.2092868,POINT (459061.6150516597 565789.3651631807),16.94970484
195,02EC016,1831837,2304.948157,POINT (454848.9431624769 564789.9472034784),0.263769503
196,02EC017,1831759,0,POINT (456240.05079669325 564563.6726760622),224.8026319
197,02EC018,1138413,576.1836184,POINT (472360.87770234584 509219.8128189464),17.95467097
198,02EC019,1750863,738.4781744,POINT (476719.12801547407 592026.1041371031),18.11199936
199,02EC020,417787,407.1769023,POINT (447989.1071559326 533214.5310023229),7.145276593
200,02EC021,736111,19.4372821,POINT (480314.4334642211 495189.3413437546),9.679268573
201,02EC022,655683,456.8501843,POINT (477767.8341141924 561800.4126268923),21.09337329
202,02EC101,222266,14.44132065,POINT (479803.5067112092 492229.8081058552),51.95988188
203,02EC103,1138413,609.6350832,POINT (472326.78574356035 509245.45507754),11.44570433
204,02EC918,1744643,72.71603781,POINT (454593.5069140696 565147.4949096583),28.94814621
205,02ED001,547675,629.1112315,POINT (423715.0731522386 497016.3252576893),33.29527554
206,02ED003,1103479,238.0516962,POINT (421629.68871468 502960.1519467239),24.71499547
207,02ED004,242908,1647.248019,POINT (427642.83623611805 488541.5963582306),103.5384147
208,02ED005,107839,0,POINT (406491.0208318811 507999.68549880583),41.8678743
209,02ED006,1085639,436.1957368,POINT (398109.8665881507 515767.14349909243),32.70987486
210,02ED007,311518,958.6245368,POINT (431850.9369043248 555761.4554336118),8.481216192
211,02ED008,1085639,332.2603741,POINT (398209.51862151275 515648.42535367946),73.49572175
212,02ED009,99530,1081.715025,POINT (434417.663266016 523875.7187375664),69.33485002
213,02ED010,638066,1101.581461,POINT (427317.38673781615 525512.3668833639),50.41318593
214,02ED011,1337599,132.2385707,POINT (412735.785519878 552726.7262942527),19.20110913
215,02ED013,1337923,88.42358547,POINT (411434.4437964642 547617.3217868139),12.53542359
216,02ED014,799245,2968.034014,POINT (410801.0094495947 496455.8513259611),28.01577731
217,02ED015,473314,856.6483885,POINT (400776.471872122 507900.10998343),28.96645851
218,02ED016,1337871,1972.857099,POINT (414591.82805925386 541357.9679884295),409.0093617
219,02ED017,594237,861.5398991,POINT (420803.01692141313 557013.9430725942),1.827540226
220,02ED018,816691,511.6561915,POINT (425529.92925152124 557871.4179662042),238.4505047
221,02ED019,197992,7.828767068,POINT (406496.45485248364 560158.1581297545),32.77411703
222,02ED024,592402,773.5448564,POINT (436554.82976602414 563014.8525130838),14.37996886
223,02ED025,1204369,558.2175141,POINT (385708.12885530695 528835.4460852079),128.4383398
224,02ED026,306037,354.1686407,POINT (411515.13493025757 476566.17222180264),29.36041028
225,02ED027,459136,230.3365814,POINT (407844.22965303896 528624.4230433389),36.22272106
226,02ED028,889857,4.928925643,POINT (447272.55382074194 552589.9472843511),7.944570024
227,02ED029,798258,315.0263119,POINT (425981.7549180425 489812.8300241568),26.10161933
228,02ED030,1072845,10.42824758,POINT (447848.5548129155 550231.1549350818),11.87791355
229,02ED031,105552,1466.47518,POINT (388899.6934942914 528916.9726098025),23.84376789
230,02ED032,858033,97.99750642,POINT (421686.48703987186 524873.4735060537),9.685028828
231,02ED100,1067898,60.6735516,POINT (424890.03061078873 480383.930777738),14.87563852
232,02ED101,924510,677.1915077,POINT (417259.22284404736 486777.9825275353),43.80402394
233,02ED102,1113708,412.8135695,POINT (416372.88826434605 491478.9352995032),29.65901844
234,02FA001,581032,103.5238922,POINT (302219.25463333086 543419.0305545141),65.56880024
235,02FA002,125904,310.6956835,POINT (293481.7794862885 583650.2300791886),41.41265525
236,02FA004,94447,117.185773,POINT (309471.6522783482 527731.5515682267),23.58786753
237,02FB001,553247,31.94099919,POINT (362627.51969995716 508757.18269752443),2.231394738
238,02FB003,637263,465.0445775,POINT (362584.9058165306 509384.86004683893),13.44081762
239,02FB004,1338640,36.77135523,POINT (374041.86447784933 507492.3459260848),0.281865305
240,02FB005,322305,211.8496438,POINT (355887.994872271 538360.7478618667),11.6827682
241,02FB006,195531,665.1799029,POINT (369196.6511667597 521828.81511095946),11.85531064
242,02FB007,115762,68.79680666,POINT (329578.354307445 527431.8957236157),38.72027661
243,02FB008,857511,82.9261226,POINT (364730.7554484821 504481.56021951546),323.238877
244,02FB009,141763,707.039556,POINT (366987.3580438885 529608.7433352019),26.23746241
245,02FB010,489215,425.1468862,POINT (351999.40229605656 534306.7292838752),19.2442866
246,02FB012,583609,767.5207867,POINT (365965.476215139 523221.7668545708),1.560803723
247,02FB013,726118,79.33776433,POINT (362483.9284831334 509571.2907463729),14.63466794
248,02FB014,1338260,5.72752657,POINT (342372.12380290974 522510.3539484469),3.113170912
249,02FC001,691209,682.2045296,POINT (297940.56984016986 518103.8981772048),35.11580725
250,02FC002,459975,240.2952225,POINT (317289.9782806862 481060.2131493625),35.23458934
251,02FC004,1179131,520.7867265,POINT (344787.40039769176 498865.89735300024),29.56244688
252,02FC005,1095657,676.2115271,POINT (352757.2840007782 506644.5376571014),36.69549987
253,02FC009,347520,45.23839043,POINT (353224.36081197544 505065.427072462),92.20863616
254,02FC011,377429,397.8666971,POINT (325177.00355988764 480727.85105682624),16.33212798
254,02FC011,297451,0,POINT (325177.00355988764 480727.85105682624),16.33212798
255,02FC012,319248,126.6498399,POINT (328109.0158129851 479235.11342666304),47.95443296
256,02FC013,21436,252.2556379,POINT (305344.70685365685 502779.6849996788),30.03069421
257,02FC014,1166637,1070.056538,POINT (337836.7027039768 490406.4439534551),46.11250664
258,02FC015,883748,167.4818894,POINT (303787.23042916687 497073.6633042545),24.6644763
259,02FC016,956634,91.54987045,POINT (343562.780279688 490060.31034735194),41.52582901
260,02FC017,924457,25.30260153,POINT (347966.9300589416 479550.435979769),12.47802482
261,02FC018,957442,157.0996151,POINT (322042.8350870749 503791.4167175596),32.35127973
262,02FC019,1177356,233.0889901,POINT (343957.7430992262 515250.80617050844),20.48301059
263,02FC020,651810,48.56505303,POINT (304311.529194286 466686.20687822974),17.15750956
264,02FC021,135587,66.09840515,POINT (332196.83103981055 486575.490923987),3.350165673
265,02FD001,1132235,463.2522471,POINT (267621.0407541241 475424.748825511),23.84684036
266,02FD002,608743,6.253861567,POINT (285738.1519669211 461652.2124857468),1.413932988
267,02FD003,19693,336.1433836,POINT (274902.70741208043 484668.2991039448),1.984330189
268,02FE001,1064453,2258.520626,POINT (277928.78051423404 433128.05092186824),41.16238208
269,02FE002,962283,195.906175,POINT (301545.857143842 453583.6987969817),31.75307806
270,02FE003,1339586,1226.698083,POINT (331658.5470978888 437196.14080246456),4.54089711
271,02FE004,1168877,538.3927006,POINT (288460.5704579973 445845.5863032601),50.1289552
272,02FE005,735054,87.55422948,POINT (306451.3078364508 457082.3033652203),41.25366546
273,02FE007,18839,19.73540311,POINT (307981.63091789756 450266.2467287171),25.22624854
274,02FE008,508370,2.773940671,POINT (303619.1592134936 445298.11807380774),39.02276313
275,02FE009,1339506,310.4593231,POINT (285144.3014142276 429668.10043891025),34.4640898
276,02FE010,1068339,31.88481647,POINT (323598.6347199833 430914.47617808543),21.90178529
277,02FE011,33456,1076.937765,POINT (336992.3752485248 457622.12665038585),22.63231083
278,02FE013,721819,682.9966972,POINT (319217.3845370047 435442.0788639241),34.41297174
279,02FE014,994998,321.3338067,POINT (291103.0936306704 438630.030681911),1.906975832
280,02FE015,488048,9.154064456,POINT (277948.01799983263 433072.17658871104),91.0832357
281,02FE016,328659,818.6521388,POINT (297315.610408714 418355.61489430914),19.26620131
282,02FE017,958921,22.55906366,POINT (323080.70728736103 455532.28318403824),26.71956674
283,02FE018,1017601,94.57379953,POINT (325195.2630210797 455865.0372644356),16.76529674
284,02FF001,456291,243.9816961,POINT (267503.2633205732 359659.43906020984),28.61238639
285,02FF002,432813,11.50687758,POINT (278912.743176267 359558.2779714705),66.51701511
286,02FF003,1127878,26.5325516,POINT (276384.62794699095 370586.2784418729),62.42771673
287,02FF004,575886,232.490997,POINT (272397.0814176349 369363.84112442064),33.84056342
288,02FF005,1146128,1514.644673,POINT (270938.58860614756 375667.9611411611),18.10340711
289,02FF006,794171,1304.372519,POINT (270258.58348304976 381934.86780098156),117.9214276
290,02FF007,868638,13.74274482,POINT (281944.7458650223 414347.9751545573),59.34827401
291,02FF008,606255,265.0215343,POINT (280731.6139201 370169.90383739094),14.07426567
292,02FF009,250266,7.117825482,POINT (289701.5049268782 393192.7936337559),20.20348672
293,02FF011,1762,1029.043172,POINT (297935.1906734722 414530.191124294),17.02697779
294,02FF012,2561271,64.30435514,POINT (224327.22759725648 347037.97726740106),32.24504349
295,02FF013,848409,295.3411628,POINT (295937.2858356538 372844.08145019884),40.24657395
296,02FF014,458439,4.37040719,POINT (290515.41369326354 399715.637244682),11.22663372
297,02FF015,852454,5.863124844,POINT (282162.3724133433 418806.4334520646),13.65828596
298,02FF016,949913,6.862258033,POINT (297947.7207251341 385005.5389065529),4.796771977
299,02GA001,2513316,116.8707103,POINT (385087.1384975457 447916.2852217425),41.45843938
300,02GA002,2529370,32.8960827,POINT (372431.0852055163 418641.56142225786),22.34000995
301,02GA003,2532052,366.2442165,POINT (388698.0630079077 398339.29178854654),39.31064885
302,02GA004,2529602,2108.552991,POINT (386705.6205653975 389474.46309684345),34.6381098
303,02GA005,2526050,951.4166441,POINT (375286.56384759914 436214.99959672696),14.71476886
304,02GA006,2515930,217.4275369,POINT (367570.5726215503 418310.46129413304),7.406117591
305,02GA007,2527502,336.2546128,POINT (392138.0557534801 428072.63396422256),66.93521586
306,02GA008,2532791,180.1812204,POINT (388422.60393774696 407281.7281551425),69.14778568
307,02GA009,2517577,1698.475949,POINT (389093.1349368065 399185.3021803995),28.49436777
308,02GA010,2530269,2698.863648,POINT (378442.77065393946 378971.30557909235),31.44799056
309,02GA011,2514745,142.3633288,POINT (394041.70669385843 419279.3028717388),446.9848553
310,02GA012,2513600,1446.393923,POINT (392613.6740048877 425953.77707689116),52.95870116
311,02GA013,2525105,123.1345846,POINT (370839.9198489152 416632.4822092458),3.627704438
312,02GA014,2524677,345.1235612,POINT (388153.8629365679 456271.4243824771),13.37294893
312,02GA014,2528061,0,POINT (388153.8629365679 456271.4243824771),13.37294893
313,02GA015,2530138,242.0271481,POINT (392479.63988238387 419210.5543246488),30.03228013
314,02GA016,2520484,367.9898937,POINT (383571.83197365765 441049.84677068214),46.26411639
315,02GA017,2525326,117.1880204,POINT (356236.10891312815 442141.0542637176),30.3489839
316,02GA018,2526535,948.2025209,POINT (355786.14047593914 398842.0448901794),40.16258701
317,02GA020,2517819,1234.599949,POINT (391081.4619712862 421979.7258912108),106.5447844
318,02GA022,2526187,544.1551264,POINT (386936.08690082707 460163.0912871422),5.772402852
319,02GA023,2520077,1948.164812,POINT (370912.39358430967 422961.1016145832),13.94057048
320,02GA024,2531395,1137.65058,POINT (371330.5572208657 410678.3663933726),3.363438778
321,02GA027,2524665,190.3413045,POINT (386186.5954595711 452423.7683084171),72.48503654
322,02GA028,2519305,64.1646886,POINT (354441.0596099099 430394.5665355609),14.61377488
323,02GA029,2531305,4815.17763,POINT (398154.74415400886 421226.96996447834),20.7613014
324,02GA030,2523671,0.806546191,POINT (369053.0023715554 399162.00170393276),5.235576117
