,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
8870,184741116,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-05-02,12:10:00,2011-05-02,Filtered,0.05,mg/L
32212,188575781,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-05-02,12:00:00,2011-05-02,Unfiltered,0.1,mg/L
33127,188727798,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-05-02,12:10:00,2011-05-02,Unfiltered,0.1,mg/L
31915,188524453,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-05-16,11:07:00,2011-05-16,Unfiltered,0.08,mg/L
50777,191600032,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-05-30,10:55:00,2011-05-30,Filtered,0.06,mg/L
25836,187509001,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-06-13,11:02:00,2011-06-13,Filtered,0.04,mg/L
7593,184525982,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-06-27,10:31:00,2011-06-27,Unfiltered,0.09,mg/L
23250,187091568,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-07-13,10:07:00,2011-07-13,Unfiltered,0.09,mg/L
47908,191136434,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-07-27,12:30:00,2011-07-27,Unfiltered,0.06,mg/L
47023,190993191,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-07-27,12:21:00,2011-07-27,Filtered,0.04,mg/L
45049,190674542,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-07-27,12:21:00,2011-07-27,Unfiltered,0.18,mg/L
13036,185439495,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-08-09,10:47:00,2011-08-09,Filtered,0.03,mg/L
22516,186975671,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-08-25,12:10:00,2011-08-25,Filtered,0.05,mg/L
48199,191184700,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-09-20,11:20:00,2011-09-20,Filtered,0.06,mg/L
43662,190453775,0300126,CALLAGHAN CR NEAR HWY 99. (PE-04106),2011-10-17,11:55:00,2011-10-17,Unfiltered,0.02,mg/L
15941,185911780,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2007-07-18,11:45:00,2007-07-18,Unfiltered,0.03,mg/L
27450,187773438,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2007-07-18,11:45:00,2007-07-18,Unfiltered,0.06,mg/L
15619,185860005,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2007-09-04,11:06:00,2007-09-04,Unfiltered,0.07,mg/L
37246,189405079,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2007-10-09,14:57:00,2007-10-09,Unfiltered,0.09,mg/L
10701,185050630,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2007-10-09,14:40:00,2007-10-09,Unfiltered,0.12,mg/L
31388,188430330,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-05-06,12:18:00,2008-05-06,Unfiltered,0.06,mg/L
13123,185454406,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-06-11,09:55:00,2008-06-11,Unfiltered,0.02,mg/L
19369,186473425,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-06-11,09:56:00,2008-06-11,Unfiltered,0.06,mg/L
15930,185910306,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-08-12,10:50:00,2008-08-12,Unfiltered,0.03,mg/L
36854,189338502,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-09-08,10:48:00,2008-09-08,Unfiltered,0.05,mg/L
44322,190554657,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-09-08,10:46:00,2008-09-08,Unfiltered,0.07,mg/L
35573,189133488,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-10-14,10:52:00,2008-10-14,Unfiltered,0.04,mg/L
46966,190985183,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2008-10-14,10:54:00,2008-10-14,Unfiltered,0.04,mg/L
7084,184436483,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2009-05-13,00:00:00,2009-05-13,Unfiltered,0.06,mg/L
40133,189872179,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2009-09-02,14:40:00,2009-09-02,Unfiltered,0.05,mg/L
30142,188221734,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2009-09-02,09:50:00,2009-09-02,Unfiltered,0.74,mg/L
10678,185046387,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2009-10-08,10:00:00,2009-10-08,Unfiltered,0.02,mg/L
42219,190213576,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2009-10-08,14:25:00,2009-10-08,Unfiltered,0.12,mg/L
14928,185753675,0300222,ALPHA LAKE NEAR WHISTLER AT CENTRE,2010-04-28,13:31:00,2010-05-28,Unfiltered,0.05,mg/L
1424,183528826,0301312,FRASER R NEAR DOW CHEMICALS,1978-08-10,12:40:00,1978-08-10,Unfiltered,0.09,mg/L
7656,184537234,0301312,FRASER R NEAR DOW CHEMICALS,1978-08-10,12:40:00,1978-08-10,Unfiltered,0.08,mg/L
38755,189649962,0301312,FRASER R NEAR DOW CHEMICALS,1978-08-10,12:35:00,1978-08-10,Unfiltered,0.08,mg/L
40411,189918203,0301312,FRASER R NEAR DOW CHEMICALS,1978-08-10,12:35:00,1978-08-10,Unfiltered,0.08,mg/L
43573,190441765,0301312,FRASER R NEAR DOW CHEMICALS,1978-08-10,12:20:00,1978-08-10,Unfiltered,0.09,mg/L
48739,191274131,0301595,CHEAKAMUS R D/S OF WHISTLER STP,2011-05-30,11:35:00,2011-05-30,Unfiltered,0.11,mg/L
34351,188929203,0301595,CHEAKAMUS R D/S OF WHISTLER STP,2011-08-25,11:35:00,2011-08-25,Unfiltered,0.03,mg/L
17026,186082270,0400023,FRASER R AT HANSARD MIDSTREAM CNR BRIDGE,1975-12-18,11:55:00,1975-12-18,Unfiltered,0.06,mg/L
22139,186911998,0400023,FRASER R AT HANSARD MIDSTREAM CNR BRIDGE,1975-12-18,11:40:00,1975-12-18,Unfiltered,0.06,mg/L
23670,187156958,0400023,FRASER R AT HANSARD MIDSTREAM CNR BRIDGE,1975-12-18,11:45:00,1975-12-18,Unfiltered,0.19,mg/L
26293,187583084,0400023,FRASER R AT HANSARD MIDSTREAM CNR BRIDGE,1975-12-18,11:50:00,1975-12-18,Unfiltered,0.03,mg/L
33336,188764871,0400023,FRASER R AT HANSARD MIDSTREAM CNR BRIDGE,1975-12-18,11:35:00,1975-12-18,Unfiltered,0.08,mg/L
22511,186975213,0400040,NECHAKO R AT ISLE PIERRE FERRY SOUTH BANK,1975-12-03,13:30:00,1975-12-03,Unfiltered,0.24,mg/L
24476,187285322,0400040,NECHAKO R AT ISLE PIERRE FERRY SOUTH BANK,1975-12-03,13:30:00,1975-12-03,Unfiltered,0.26,mg/L
26159,187562619,0400040,NECHAKO R AT ISLE PIERRE FERRY SOUTH BANK,1975-12-03,13:30:00,1975-12-03,Unfiltered,0.29,mg/L
46667,190934022,0400297,BULKLEY RIVER U/S HOUSTON STP,2012-09-18,10:20:00,2012-09-18,Unfiltered,0.184,mg/L
12914,185422576,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-02-20,10:55:00,1974-02-20,Unfiltered,0.26,mg/L
18582,186341797,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-05-13,13:50:00,1974-05-13,Unfiltered,0.48,mg/L
10485,185016695,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-05-13,13:50:00,1974-05-13,Unfiltered,0.27,mg/L
29323,188086566,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-06-10,13:00:00,1974-06-10,Unfiltered,0.48,mg/L
39781,189815543,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-06-10,13:10:00,1974-06-10,Unfiltered,0.32,mg/L
46029,190830565,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-07-08,11:15:00,1974-07-08,Unfiltered,0.4,mg/L
3226,183821825,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-07-08,11:25:00,1974-07-08,Unfiltered,0.37,mg/L
1318,183510109,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-08-14,11:40:00,1974-08-14,Unfiltered,0.54,mg/L
37287,189411284,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-08-14,11:40:00,1974-08-14,Unfiltered,1.06,mg/L
27359,187755669,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-09-12,14:55:00,1974-09-12,Unfiltered,0.78,mg/L
34869,189014423,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-09-12,14:45:00,1974-09-12,Unfiltered,0.81,mg/L
6984,184419138,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-10-08,13:45:00,1974-10-08,Unfiltered,0.82,mg/L
34606,188971629,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1974-10-08,13:30:00,1974-10-08,Unfiltered,0.8,mg/L
23597,187143861,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:15:00,1977-09-12,Unfiltered,0.14,mg/L
17017,186080205,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:20:00,1977-09-12,Unfiltered,0.26,mg/L
48757,191276840,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:30:00,1977-09-12,Unfiltered,0.44,mg/L
8368,184653014,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:15:00,1977-09-12,Unfiltered,0.5,mg/L
7122,184443048,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:25:00,1977-09-12,Unfiltered,0.44,mg/L
47662,191094264,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:35:00,1977-09-12,Unfiltered,0.33,mg/L
29151,188058220,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:40:00,1977-09-12,Unfiltered,0.45,mg/L
5335,184158352,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:30:00,1977-09-12,Unfiltered,0.4,mg/L
31217,188404297,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:25:00,1977-09-12,Unfiltered,0.46,mg/L
4004,183944824,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:40:00,1977-09-12,Unfiltered,0.48,mg/L
20573,186666968,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,1977-09-12,14:35:00,1977-09-12,Unfiltered,0.38,mg/L
25307,187426187,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2018-05-07,10:30:00,2018-05-07,Unfiltered,0.5727,mg/L
22905,187037549,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2019-05-07,13:00:00,2019-05-07,Unfiltered,0.3602,mg/L
28627,187969781,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2019-08-12,13:45:00,2019-08-12,Unfiltered,0.4978,mg/L
93,183308890,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2020-09-14,10:33:00,2020-09-14,Unfiltered,0.6647,mg/L
45711,190778001,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2021-08-24,10:30:00,2021-08-24,Unfiltered,0.7151,mg/L
11737,185223845,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2022-05-10,10:00:00,2022-05-10,Unfiltered,0.5486,mg/L
55043,231392096,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2022-08-17,09:00:00,2022-08-17,Unfiltered,0.4215,mg/L
55627,232171459,0400336,TABOR L DEEP STN -IN SOUTH HALF OF LAKE,2023-05-10,10:05:00,2023-05-10,Unfiltered,0.5348,mg/L
38971,189686662,0400375,BURNS LAKE WEST BASIN IN MIDDLE,2005-05-02,00:00:00,2005-05-02,Unfiltered,0.49,mg/L
50795,191603685,0400375,BURNS LAKE WEST BASIN IN MIDDLE,2005-05-02,00:00:00,2005-05-02,Unfiltered,0.48,mg/L
22596,186988612,0400375,BURNS LAKE WEST BASIN IN MIDDLE,2010-04-28,12:00:00,2010-04-28,Unfiltered,0.07,mg/L
8805,184731097,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2005-04-26,00:00:00,2005-04-26,Unfiltered,0.46,mg/L
19558,186504384,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2005-04-26,00:00:00,2005-04-26,Unfiltered,0.49,mg/L
40303,189901923,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2005-04-26,00:00:00,2005-04-26,Unfiltered,0.47,mg/L
36366,189261200,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2005-05-02,00:00:00,2005-05-02,Unfiltered,0.5,mg/L
34463,188948874,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2005-05-02,00:00:00,2005-05-02,Unfiltered,0.48,mg/L
41537,190099377,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2010-04-28,11:00:00,2010-04-28,Unfiltered,0.18,mg/L
28216,187902442,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2010-04-28,11:00:00,2010-04-28,Unfiltered,0.06,mg/L
22750,187012980,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2015-05-13,14:50:00,2015-05-13,Unfiltered,0.413,mg/L
30940,188358831,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2015-05-13,14:30:00,2015-05-13,Unfiltered,0.417,mg/L
19030,186412193,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2018-09-19,09:00:00,2018-09-19,Unfiltered,0.5589,mg/L
34699,188986799,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2019-05-23,10:30:00,2019-05-23,Unfiltered,0.5058,mg/L
15710,185875339,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2019-08-08,10:00:00,2019-08-08,Unfiltered,0.4726,mg/L
28753,187992340,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2020-09-07,11:05:00,2020-09-07,Unfiltered,0.4686,mg/L
40089,189865680,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2021-05-11,16:10:00,2021-05-11,Unfiltered,0.4372,mg/L
23015,187055196,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2021-08-18,10:10:00,2021-08-18,Unfiltered,0.4475,mg/L
56049,232755643,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2022-06-01,09:47:00,2022-06-01,Unfiltered,0.4366,mg/L
57178,234316381,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2022-08-23,09:30:00,2022-08-23,Unfiltered,0.5357,mg/L
52172,227294593,0400379,BURNS LAKE NEAR DEADMAN`S ISLAND,2023-05-17,16:00:00,2023-05-17,Unfiltered,0.4504,mg/L
41928,190162129,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1974-05-30,09:05:00,1974-05-30,Unfiltered,1.0,mg/L
37205,189398846,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1974-06-19,11:40:00,1974-06-19,Unfiltered,0.85,mg/L
9336,184822379,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1974-07-23,15:35:00,1974-07-23,Unfiltered,0.83,mg/L
48713,191268903,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1974-09-12,13:50:00,1974-09-12,Unfiltered,0.86,mg/L
30524,188287286,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1974-10-24,16:30:00,1974-10-24,Unfiltered,1.97,mg/L
32309,188590558,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1975-04-03,17:30:00,1975-04-03,Unfiltered,0.88,mg/L
28971,188025863,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1975-06-11,13:00:00,1975-06-11,Unfiltered,0.76,mg/L
9320,184819490,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1975-07-15,12:52:00,1975-07-15,Unfiltered,1.11,mg/L
50742,191593473,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1975-08-20,16:05:00,1975-08-20,Unfiltered,0.83,mg/L
48122,191171542,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1975-09-18,15:50:00,1975-09-18,Unfiltered,0.91,mg/L
46425,190892756,0400388,CHARLIE L SOUTH ARM 1.5 KM N STODDART C,1976-03-23,10:30:00,1976-03-23,Unfiltered,1.1,mg/L
35330,189091012,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1974-05-30,09:10:00,1974-05-30,Unfiltered,1.0,mg/L
48237,191191606,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1974-06-19,12:20:00,1974-06-19,Unfiltered,1.05,mg/L
36994,189361617,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1974-07-23,15:40:00,1974-07-23,Unfiltered,0.94,mg/L
16059,185928175,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1974-09-12,14:00:00,1974-09-12,Unfiltered,0.85,mg/L
34380,188934891,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1974-10-24,16:45:00,1974-10-24,Unfiltered,0.78,mg/L
42072,190188749,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1975-04-03,14:15:00,1975-04-03,Unfiltered,0.8,mg/L
39318,189742264,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1975-06-11,13:20:00,1975-06-11,Unfiltered,0.63,mg/L
46087,190839574,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1975-07-15,13:50:00,1975-07-15,Unfiltered,1.17,mg/L
11925,185256828,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1975-08-20,15:55:00,1975-08-20,Unfiltered,0.86,mg/L
46408,190890319,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1975-09-18,15:30:00,1975-09-18,Unfiltered,1.12,mg/L
50236,191515886,0400389,CHARLIE L SOUTH ARM 500 M EAST OF PARK,1976-03-23,10:55:00,1976-03-23,Unfiltered,1.0,mg/L
21237,186767159,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1974-05-30,09:25:00,1974-05-30,Unfiltered,1.0,mg/L
28937,188021450,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1974-06-19,12:05:00,1974-06-19,Unfiltered,0.9,mg/L
6096,184275866,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1974-07-23,15:50:00,1974-07-23,Unfiltered,0.55,mg/L
21634,186832430,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1974-09-12,14:30:00,1974-09-12,Unfiltered,0.99,mg/L
11183,185133182,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1974-10-24,16:05:00,1974-10-24,Unfiltered,0.82,mg/L
15153,185786415,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1975-06-11,12:50:00,1975-06-11,Unfiltered,0.21,mg/L
10334,184993398,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1975-07-15,13:00:00,1975-07-15,Unfiltered,1.95,mg/L
22937,187042507,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1975-08-20,15:45:00,1975-08-20,Unfiltered,0.83,mg/L
9071,184775769,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1975-09-18,16:00:00,1975-09-18,Unfiltered,0.86,mg/L
33455,188782260,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1976-03-23,11:30:00,1976-03-23,Unfiltered,0.9,mg/L
50153,191501798,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1984-07-04,11:40:00,1984-07-04,Unfiltered,0.8,mg/L
14175,185625683,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1984-07-04,11:45:00,1984-07-04,Unfiltered,0.76,mg/L
17423,186154207,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1984-08-22,10:15:00,1984-08-22,Unfiltered,0.8,mg/L
21024,186735687,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1984-08-22,10:00:00,1984-08-22,Unfiltered,1.19,mg/L
20002,186580054,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1984-09-26,10:15:00,1984-09-26,Unfiltered,0.84,mg/L
2083,183631559,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,1984-09-26,10:00:00,1984-09-26,Unfiltered,0.78,mg/L
48887,191295174,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2018-05-30,00:00:00,2018-05-30,Unfiltered,0.9364,mg/L
29465,188107506,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2018-05-30,00:00:00,2018-05-30,Unfiltered,0.8796,mg/L
31279,188413959,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2018-05-30,00:00:00,2018-05-30,Unfiltered,0.8604,mg/L
25994,187532870,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2018-05-30,00:00:00,2018-05-30,Unfiltered,0.9326,mg/L
33995,188871196,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2018-05-30,00:00:00,2018-05-30,Unfiltered,0.8463,mg/L
4911,184090797,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2018-08-15,10:30:00,2018-08-15,Unfiltered,0.753,mg/L
44411,190571731,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2019-05-29,09:00:00,2019-05-29,Unfiltered,0.9037,mg/L
22361,186950386,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2019-08-15,09:15:00,2019-08-15,Unfiltered,0.9922,mg/L
30652,188308960,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2020-09-09,14:20:00,2020-09-09,Unfiltered,0.787,mg/L
42650,190287241,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2021-06-02,08:20:00,2021-06-02,Unfiltered,0.6626,mg/L
34043,188877113,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2021-06-02,08:25:00,2021-06-02,Unfiltered,0.6751,mg/L
33910,188858823,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2021-06-02,08:35:00,2021-06-02,Unfiltered,0.628,mg/L
13259,185474585,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2021-08-24,08:30:00,2021-08-25,Unfiltered,1.0357,mg/L
32961,188699209,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2022-05-25,18:20:00,2022-05-25,Unfiltered,0.7675,mg/L
57667,235002378,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2022-08-09,18:30:00,2022-08-09,Unfiltered,1.116,mg/L
52641,228006478,0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,2023-05-23,17:05:00,2023-05-23,Unfiltered,0.7632,mg/L
24144,187231890,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-05-30,09:50:00,1974-05-30,Unfiltered,1.0,mg/L
46814,190957910,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-05-30,09:45:00,1974-05-30,Unfiltered,1.0,mg/L
46504,190908916,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-06-19,14:15:00,1974-06-19,Unfiltered,0.55,mg/L
24911,187358701,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-06-19,14:15:00,1974-06-19,Unfiltered,0.95,mg/L
14387,185663810,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-07-23,14:50:00,1974-07-23,Unfiltered,1.95,mg/L
24080,187222937,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-07-23,15:00:00,1974-07-23,Unfiltered,1.95,mg/L
28484,187945446,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-09-12,12:10:00,1974-09-12,Unfiltered,4.97,mg/L
17961,186243409,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-09-12,12:10:00,1974-09-12,Unfiltered,0.79,mg/L
19443,186486216,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-10-24,15:50:00,1974-10-24,Unfiltered,0.95,mg/L
50820,191607958,0400391,CHARLIE L CENTER OFF GOLF COURSE,1974-10-24,15:30:00,1974-10-24,Unfiltered,0.88,mg/L
31578,188461632,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-06-11,12:20:00,1975-06-11,Unfiltered,1.08,mg/L
32333,188595107,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-06-11,12:25:00,1975-06-11,Unfiltered,0.86,mg/L
9990,184931986,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-07-15,13:40:00,1975-07-15,Unfiltered,0.72,mg/L
29415,188100395,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-07-15,13:35:00,1975-07-15,Unfiltered,1.09,mg/L
12561,185363375,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-08-20,15:30:00,1975-08-20,Unfiltered,1.07,mg/L
18818,186378635,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-08-20,15:33:00,1975-08-20,Unfiltered,1.15,mg/L
3884,183925818,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-09-18,14:30:00,1975-09-18,Unfiltered,1.19,mg/L
3772,183906645,0400391,CHARLIE L CENTER OFF GOLF COURSE,1975-09-18,14:30:00,1975-09-18,Unfiltered,1.04,mg/L
7740,184551394,0400391,CHARLIE L CENTER OFF GOLF COURSE,1976-03-23,16:30:00,1976-03-23,Unfiltered,0.67,mg/L
34114,188887664,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-05-30,10:00:00,1974-05-30,Unfiltered,1.0,mg/L
17373,186146266,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-05-30,10:10:00,1974-05-30,Unfiltered,1.0,mg/L
16600,186013601,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-06-19,14:35:00,1974-06-19,Unfiltered,0.51,mg/L
17322,186136675,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-06-19,14:35:00,1974-06-19,Unfiltered,0.94,mg/L
20061,186590390,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-07-23,15:10:00,1974-07-23,Unfiltered,1.95,mg/L
26037,187540293,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-07-23,15:05:00,1974-07-23,Unfiltered,1.95,mg/L
22825,187025556,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-09-12,12:20:00,1974-09-12,Unfiltered,0.91,mg/L
16658,186022013,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-09-12,12:20:00,1974-09-12,Unfiltered,0.99,mg/L
7387,184488894,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1974-10-24,15:10:00,1974-10-24,Unfiltered,0.76,mg/L
3492,183863699,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1975-06-11,12:35:00,1975-06-11,Unfiltered,0.66,mg/L
48007,191151612,0400392,CHARLIE L BAY MOUTH N OF BEATTON PARK,1975-06-11,12:40:00,1975-06-11,Unfiltered,0.72,mg/L
