,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
8864,240427091,04-615,Pine Lake,2019-08-01,,,"Filtered, field",6.849937337,ug/L
8940,240428472,04-615,Pine Lake,2019-08-01,,,"Filtered, field",40.06292181,ug/L
8255,240413419,06-036,Lac des Rapides,2017-08-10,,,"Filtered, field",1.472213268,ug/L
8801,240425947,06-036,Lac des Rapides,2017-08-10,,,"Filtered, field",4.1862656585,ug/L
8455,240417550,06-066,Unnamed lake,2017-08-12,,,"Filtered, field",4.321968278,ug/L
8607,240421564,06-066,Unnamed lake,2017-08-12,,,"Filtered, field",2.015023746,ug/L
8942,240428501,06-071,Lac Parenthèses,2017-08-13,,,"Filtered, field",2.015023746,ug/L
9052,240431174,06-071,Lac Parenthèses,2017-08-13,,,"Filtered, field",1.200808028,ug/L
8934,240428296,06-080,Lac Jérôme,2017-08-15,,,"Filtered, field",1.7436185065,ug/L
9118,240432806,06-080,Lac Jérôme,2017-08-15,,,"Filtered, field",1.607915887,ug/L
8452,240417527,06-085,Lac Nairne,2017-08-18,,,"Filtered, field",7.793588182,ug/L
8838,240426630,06-085,Lac Nairne,2017-08-18,,,"Filtered, field",284.503213348,ug/L
8463,240417740,06-096,Lac Saint-Charles,2017-08-25,,,"Filtered, field",7.928043782,ug/L
8733,240424650,06-096,Lac Saint-Charles,2017-08-25,,,"Filtered, field",6.18012098,ug/L
8445,240417361,06-100,Lac Élie-Gagnon,2017-08-21,,,"Filtered, field",7.726360382,ug/L
8660,240422762,06-100,Lac Élie-Gagnon,2017-08-21,,,"Filtered, field",4.432198177,ug/L
8597,240421256,06-101,Lac Maupertuis,2017-08-16,,,"Filtered, field",2.011997374,ug/L
8872,240427152,06-101,Lac Maupertuis,2017-08-16,,,"Filtered, field",3.423781176,ug/L
8311,240414498,06-103,Lac à la Croix,2017-08-22,,,"Filtered, field",1.474174973,ug/L
8625,240421983,06-103,Lac à la Croix,2017-08-22,,,"Filtered, field",19.760136598,ug/L
8514,240419184,06-104,Lac Vouzier,2017-08-20,,,"Filtered, field",9.407055385,ug/L
8668,240422882,06-104,Lac Vouzier,2017-08-20,,,"Filtered, field",82.214762888,ug/L
8446,240417379,06-124,Lac de l'Achigan,2017-07-11,,,"Filtered, field",2.752041164,ug/L
8867,240427136,06-124,Lac de l'Achigan,2017-07-11,,,"Filtered, field",1.646942269,ug/L
8786,240425627,06-125,Lac Croche,2017-07-12,,,"Filtered, field",1.439736227,ug/L
8952,240428731,06-125,Lac Croche,2017-07-12,,,"Filtered, field",2.890178526,ug/L
8678,240423207,06-126,Lac Paula,2017-08-25,,,"Filtered, field",3.289325576,ug/L
9174,240434020,06-126,Lac Paula,2017-08-25,,,"Filtered, field",2.7515031745,ug/L
8542,240419816,06-129,Lac Winsch,2017-08-24,,,"Filtered, field",13.037356588,ug/L
8906,240427792,06-129,Lac Winsch,2017-08-24,,,"Filtered, field",11.62557279,ug/L
8436,240417151,06-132,Lac Sainte-Marie,2017-07-16,,,"Filtered, field",8.691947723,ug/L
8503,240418925,06-132,Lac Sainte-Marie,2017-07-16,,,"Filtered, field",1.370667546,ug/L
8369,240415801,06-136,Lac Ouellette,2017-08-28,,,"Filtered, field",197.443212248,ug/L
8761,240425167,06-136,Lac Ouellette,2017-08-28,,,"Filtered, field",4.970020578,ug/L
9105,240432305,06-137,Lac des Îles,2017-08-29,,,"Filtered, field",4.499425977,ug/L
9178,240434102,06-137,Lac des Îles,2017-08-29,,,"Filtered, field",8.936460786,ug/L
8825,240426397,06-146,Lac Blue Sea,2017-09-01,,,"Filtered, field",5.6776993725,ug/L
8980,240429475,06-146,Lac Blue Sea,2017-09-01,,,"Filtered, field",3.882362353,ug/L
8517,240419283,06-158,Lac Merlin,2017-08-21,,,"Filtered, field",4.096059177,ug/L
8652,240422589,06-158,Lac Merlin,2017-08-21,,,"Filtered, field",5.8439819795,ug/L
8661,240422779,06-161,Fraser Lake,2017-09-05,,,"Filtered, field",2.353001188,ug/L
8959,240428826,06-161,Fraser Lake,2017-09-05,,,"Filtered, field",245.454932448,ug/L
8774,240425416,06-167,Lac Chenon,2017-08-31,,,"Filtered, field",0.5,ug/L
8780,240425477,06-167,Lac Chenon,2017-08-31,,,"Filtered, field",3.0204143755,ug/L
8746,240424884,06-174,Lac Wasi,2017-09-02,,,"Filtered, field",12.701217588,ug/L
8948,240428658,06-174,Lac Wasi,2017-09-02,,,"Filtered, field",12.02893959,ug/L
8470,240418101,06-176,Lac Cloutier,2017-08-30,,,"Filtered, field",1.138035972,ug/L
8953,240428737,06-176,Lac Cloutier,2017-08-30,,,"Filtered, field",1.7430861735,ug/L
8295,240414225,06-196,Lac Ramsey,2017-08-28,,,"Filtered, field",62.987612058,ug/L
8918,240427950,06-196,Lac Ramsey,2017-08-28,,,"Filtered, field",7.121310181,ug/L
8346,240415153,06-198,Dora Lake,2017-08-14,,,"Filtered, field",4.118414349,ug/L
8469,240418072,06-198,Dora Lake,2017-08-14,,,"Filtered, field",20.267026078,ug/L
8509,240419068,06-217,Borden Lake,2017-08-12,,,"Filtered, field",10.021478298,ug/L
8758,240425136,06-217,Borden Lake,2017-08-12,,,"Filtered, field",2.625685534,ug/L
8673,240423150,06-253,Burnt Berry Pond,2018-08-07,,,"Filtered, field",1.987410672,ug/L
8868,240427140,06-253,Burnt Berry Pond,2018-08-07,,,"Filtered, field",1.515722804,ug/L
8418,240416830,06-255,Gull Pond,2018-08-10,,,"Filtered, field",1.111418918,ug/L
9020,240430521,06-255,Gull Pond,2018-08-10,,,"Filtered, field",0.5,ug/L
8260,240413470,06-262,Stern Pond,2018-08-18,,,"Filtered, field",1.52051134,ug/L
8666,240422860,06-262,Stern Pond,2018-08-18,,,"Filtered, field",1.857790096,ug/L
8273,240413785,06-263,Freshwater Pond,2018-08-19,,,"Filtered, field",1.04832108,ug/L
8676,240423185,06-263,Freshwater Pond,2018-08-19,,,"Filtered, field",0.5,ug/L
8472,240418116,06-268,Grand Pond,2018-08-28,,,"Filtered, field",2.159431752,ug/L
8961,240428876,06-268,Grand Pond,2018-08-28,,,"Filtered, field",2.023719506,ug/L
8596,240421214,06-273,Round Lake,2018-07-03,,,"Filtered, field",11.59151744,ug/L
8602,240421439,06-273,Round Lake,2018-07-03,,,"Filtered, field",26.63141013,ug/L
8960,240428828,06-293,Liz Lake,2018-07-28,,,"Filtered, field",26.73400225,ug/L
9166,240433911,06-293,Liz Lake,2018-07-28,,,"Filtered, field",1.986280995,ug/L
8487,240418654,06-294,Unnamed lake,2018-07-29,,,"Filtered, field",2.5918624,ug/L
8860,240427044,06-294,Unnamed lake,2018-07-29,,,"Filtered, field",2.188141463,ug/L
8272,240413783,06-295,Eden Lake,2018-07-30,,,"Filtered, field",5.687056253,ug/L
9085,240431843,06-295,Eden Lake,2018-07-30,,,"Filtered, field",1.447986412,ug/L
8835,240426614,06-303,Gull Lake,2018-08-10,,,"Filtered, field",28.21618283,ug/L
8939,240428444,06-303,Gull Lake,2018-08-10,,,"Filtered, field",13.08426749,ug/L
8766,240425313,06-309,Rob Lake,2018-08-21,,,"Filtered, field",1.250688334,ug/L
8798,240425902,06-309,Rob Lake,2018-08-21,,,"Filtered, field",2.599803361,ug/L
8359,240415475,06-312,Botsford Lake,2018-08-23,,,"Filtered, field",0.5,ug/L
8507,240418987,06-312,Botsford Lake,2018-08-23,,,"Filtered, field",4.059403185,ug/L
9005,240430060,06-313,Pakashkan Lake,2018-08-24,,,"Filtered, field",1.34515828,ug/L
9172,240433981,06-313,Pakashkan Lake,2018-08-24,,,"Filtered, field",5.891518495,ug/L
8338,240414947,07-009,Black River Lake,2017-08-13,,,"Filtered, field",1.879321127,ug/L
8642,240422358,07-009,Black River Lake,2017-08-13,,,"Filtered, field",7.646682457,ug/L
8558,240420100,07-029,Ritchie Lake,2017-08-05,,,"Filtered, field",3.8470091095,ug/L
8687,240423372,07-029,Ritchie Lake,2017-08-05,,,"Filtered, field",1.947172436,ug/L
8646,240422445,07-222,Big Lake,2018-06-30,,,"Filtered, field",0.5,ug/L
8999,240429949,07-222,Big Lake,2018-06-30,,,"Filtered, field",1.044265474,ug/L
8329,240414766,07-224,Folly Lake,2018-07-02,,,"Filtered, field",1.447986412,ug/L
9113,240432557,07-224,Folly Lake,2018-07-02,,,"Filtered, field",0.5,ug/L
8726,240424522,07-230,Fenerty Lake,2018-07-15,,,"Filtered, field",3.264730629,ug/L
9026,240430593,07-230,Fenerty Lake,2018-07-15,,,"Filtered, field",2.053567817,ug/L
8575,240420528,07-236,Governor Lake,2018-07-16,,,"Filtered, field",0.5,ug/L
8941,240428496,07-236,Governor Lake,2018-07-16,,,"Filtered, field",1.044265474,ug/L
8277,240413861,07-239,Lake Banook,2018-07-24,,,"Filtered, field",2.726436046,ug/L
9096,240432175,07-239,Lake Banook,2018-07-24,,,"Filtered, field",4.67775391,ug/L
8239,240413049,07-242,Loon Lake,2018-07-13,,,"Filtered, field",0.5,ug/L
8420,240416855,07-242,Loon Lake,2018-07-13,,,"Filtered, field",0.5,ug/L
8364,240415712,07-243,Lake Charles,2018-07-14,,,"Filtered, field",3.197443806,ug/L
9160,240433794,07-243,Lake Charles,2018-07-14,,,"Filtered, field",3.399304275,ug/L
8869,240427144,07-247,MacPherson Lake,2018-07-30,,,"Filtered, field",0.5,ug/L
8937,240428430,07-247,MacPherson Lake,2018-07-30,,,"Filtered, field",1.515273235,ug/L
8361,240415558,07-250,Lake Ainslie,2018-08-02,,,"Filtered, field",1.583106785,ug/L
8477,240418267,07-250,Lake Ainslie,2018-08-02,,,"Filtered, field",5.019689821,ug/L
8582,240420796,07-251,Unnamed lake,2018-08-03,,,"Filtered, field",3.874162143,ug/L
9129,240433012,07-251,Unnamed lake,2018-08-03,,,"Filtered, field",0.5,ug/L
8744,240424870,07-252,Johnson Lake,2018-08-04,,,"Filtered, field",1.313570861,ug/L
9161,240433823,07-252,Johnson Lake,2018-08-04,,,"Filtered, field",3.267706313,ug/L
8258,240413450,08-120,Lac des Chicots,2017-08-21,,,"Filtered, field",13.17181219,ug/L
8951,240428696,08-120,Lac des Chicots,2017-08-21,,,"Filtered, field",218.821652648,ug/L
8537,240419732,08-135,Lac Georges,2017-09-12,,,"Filtered, field",334.024892148,ug/L
8581,240420772,08-135,Lac Georges,2017-09-12,,,"Filtered, field",57.80896692,ug/L
8643,240422373,08-138,Lac Écho,2017-09-13,,,"Filtered, field",0.5,ug/L
8807,240426084,08-138,Lac Écho,2017-09-13,,,"Filtered, field",12.659565563,ug/L
8259,240413466,08-144,Charleston Lake,2017-07-15,,,"Filtered, field",2.337629079,ug/L
9168,240433931,08-144,Charleston Lake,2017-07-15,,,"Filtered, field",3.3736592925,ug/L
8594,240421164,08-148,Upper Rock Lake,2017-07-17,,,"Filtered, field",0.5,ug/L
9163,240433860,08-148,Upper Rock Lake,2017-07-17,,,"Filtered, field",27.340491568,ug/L
8302,240414323,08-150,Round Lake,2017-07-20,,,"Filtered, field",1.728332735,ug/L
9003,240430004,08-150,Round Lake,2017-07-20,,,"Filtered, field",1.3853737235,ug/L
8407,240416570,08-152,Christie Lake,2017-07-18,,,"Filtered, field",0.5,ug/L
8787,240425637,08-152,Christie Lake,2017-07-18,,,"Filtered, field",7.72498619,ug/L
8400,240416491,08-153,Lac Green,2017-09-02,,,"Filtered, field",10.66474665,ug/L
8751,240425018,08-153,Lac Green,2017-09-02,,,"Filtered, field",31.011899543,ug/L
8243,240413135,08-160,Stoco Lake,2017-07-25,,,"Filtered, field",8.381737543,ug/L
8330,240414800,08-160,Stoco Lake,2017-07-25,,,"Filtered, field",5.843840863,ug/L
8398,240416416,08-162,Little Lake,2017-09-08,,,"Filtered, field",16.44972149,ug/L
8495,240418757,08-162,Little Lake,2017-09-08,,,"Filtered, field",18.777010218,ug/L
8390,240416278,08-163,Seymour Lake,2017-07-27,,,"Filtered, field",3.100168777,ug/L
8955,240428749,08-163,Seymour Lake,2017-07-27,,,"Filtered, field",3.305944184,ug/L
8588,240420986,08-164,Stevenson Lake,2017-07-29,,,"Filtered, field",7.0099015,ug/L
9173,240433998,08-164,Stevenson Lake,2017-07-29,,,"Filtered, field",7.558635917,ug/L
8577,240420573,08-168,Sturgeon Lake,2017-09-06,,,"Filtered, field",8.1379760295,ug/L
8857,240426989,08-168,Sturgeon Lake,2017-09-06,,,"Filtered, field",8.669927741,ug/L
8474,240418126,08-170,Head Lake,2017-09-05,,,"Filtered, field",4.8797718085,ug/L
9014,240430306,08-170,Head Lake,2017-09-05,,,"Filtered, field",5.0792537,ug/L
8261,240413492,08-179,Wilcox Lake,2017-08-01,,,"Filtered, field",2.482842558,ug/L
8567,240420316,08-179,Wilcox Lake,2017-08-01,,,"Filtered, field",203.799781848,ug/L
8591,240421107,08-181,Bass Lake,2017-08-26,,,"Filtered, field",24.80222161,ug/L
8988,240429638,08-181,Bass Lake,2017-08-26,,,"Filtered, field",25.340044008,ug/L
8252,240413344,08-182,Little Lake,2017-08-24,,,"Filtered, field",23.72657681,ug/L
8745,240424873,08-182,Little Lake,2017-08-24,,,"Filtered, field",25.071132808,ug/L
8741,240424794,08-183,Unnamed lake,2017-08-04,,,"Filtered, field",0.5,ug/L
8831,240426515,08-183,Unnamed lake,2017-08-04,,,"Filtered, field",4.118414349,ug/L
8306,240414404,08-184,Heart Lake,2017-08-05,,,"Filtered, field",2.964942083,ug/L
8688,240423390,08-184,Heart Lake,2017-08-05,,,"Filtered, field",178.021321298,ug/L
8365,240415717,08-186,Lake Niapenco,2017-08-20,,,"Filtered, field",5.507842979,ug/L
9127,240432987,08-186,Lake Niapenco,2017-08-20,,,"Filtered, field",6.31457658,ug/L
8662,240422784,08-188,Fairy Lake,2017-08-07,,,"Filtered, field",8.393046863,ug/L
8875,240427204,08-188,Fairy Lake,2017-08-07,,,"Filtered, field",3.84700911,ug/L
8606,240421531,08-190,Pinehurst Lake,2017-08-21,,,"Filtered, field",4.432198178,ug/L
8847,240426809,08-190,Pinehurst Lake,2017-08-21,,,"Filtered, field",3.625464576,ug/L
9137,240433132,08-192,Green Lake,2017-08-08,,,"Filtered, field",1.675767197,ug/L
9169,240433947,08-192,Green Lake,2017-08-08,,,"Filtered, field",1.5400645775,ug/L
8945,240428567,08-193,Dankert Lake,2017-08-12,,,"Filtered, field",2.082875056,ug/L
9109,240432403,08-193,Dankert Lake,2017-08-12,,,"Filtered, field",443.028445298,ug/L
8283,240413987,08-194,Irish Lake,2017-07-20,,,"Filtered, field",3.6489031945,ug/L
9162,240433833,08-194,Irish Lake,2017-07-20,,,"Filtered, field",1.453965526,ug/L
8371,240415860,08-205,Gillies Lake,2017-07-28,,,"Filtered, field",1.659740933,ug/L
8874,240427184,08-205,Gillies Lake,2017-07-28,,,"Filtered, field",5.569473655,ug/L
8815,240426203,08-206,Cyprus lake,2017-07-31,,,"Filtered, field",5.3061595785,ug/L
8842,240426731,08-206,Cyprus lake,2017-07-31,,,"Filtered, field",6.58348778,ug/L
8454,240417535,08-208,Clam Lake,2017-08-13,,,"Filtered, field",14.8389213,ug/L
9167,240433918,08-208,Clam Lake,2017-08-13,,,"Filtered, field",528.928203498,ug/L
8268,240413648,08-209,Cameron Lake,2017-08-01,,,"Filtered, field",5.843981979,ug/L
8794,240425815,08-209,Cameron Lake,2017-08-01,,,"Filtered, field",6.8523989805,ug/L
8712,240424118,08-210,Unnamed lake,2017-08-14,,,"Filtered, field",4.118414349,ug/L
8985,240429549,08-210,Unnamed lake,2017-08-14,,,"Filtered, field",88.118335858,ug/L
8680,240423227,08-212,Pike Lake,2017-08-07,,,"Filtered, field",36.432631023,ug/L
8896,240427574,08-212,Pike Lake,2017-08-07,,,"Filtered, field",11.15497819,ug/L
8317,240414556,08-213,Bass Lake,2017-08-03,,,"Filtered, field",25.00390501,ug/L
8453,240417532,08-213,Bass Lake,2017-08-03,,,"Filtered, field",33.407380018,ug/L
8622,240421891,08-214,Unnamed lake,2017-09-07,,,"Filtered, field",17.247649058,ug/L
8696,240423629,08-214,Unnamed lake,2017-09-07,,,"Filtered, field",15.78478186,ug/L
8505,240418970,08-219,Lac Mccord,2017-09-04,,,"Filtered, field",21.37027481,ug/L
8689,240423476,08-219,Lac Mccord,2017-09-04,,,"Filtered, field",62.397050413,ug/L
8410,240416737,09-287,Unnamed lake,2018-07-21,,,"Filtered, field",287.8669169,ug/L
8586,240420930,09-287,Unnamed lake,2018-07-21,,,"Filtered, field",108.9649687,ug/L
8907,240427831,09-292,Egg Lake,2018-07-27,,,"Filtered, field",6.56178495,ug/L
9000,240429961,09-292,Egg Lake,2018-07-27,,,"Filtered, field",9.926126095,ug/L
8381,240416144,09-367,Buck Lake,2018-07-08,,,"Filtered, field",116.7184692,ug/L
8408,240416579,09-367,Buck Lake,2018-07-08,,,"Filtered, field",2.760101292,ug/L
8478,240418297,09-370,Fickle Lake,2018-07-12,,,"Filtered, field",18.73716781,ug/L
8544,240419828,09-370,Fickle Lake,2018-07-12,,,"Filtered, field",13.42897039,ug/L
8333,240414867,09-371,Millers Lake,2018-07-13,,,"Filtered, field",0.5,ug/L
8996,240429884,09-371,Millers Lake,2018-07-13,,,"Filtered, field",1.587606913,ug/L
8632,240422098,09-372,Unnamed lake,2018-07-14,,,"Filtered, field",10.16238736,ug/L
8775,240425418,09-372,Unnamed lake,2018-07-14,,,"Filtered, field",8.392988223,ug/L
8638,240422224,09-374,Unnamed lake,2018-07-17,,,"Filtered, field",5.417908961,ug/L
8981,240429478,09-374,Unnamed lake,2018-07-17,,,"Filtered, field",5.417908961,ug/L
8736,240424692,09-375,Lac la Nonne,2018-07-19,,,"Filtered, field",263.8649169,ug/L
9038,240430781,09-375,Lac la Nonne,2018-07-19,,,"Filtered, field",229.8380169,ug/L
8497,240418833,09-376,Peanut Lake,2018-07-20,,,"Filtered, field",233.2406669,ug/L
8971,240429211,09-376,Peanut Lake,2018-07-20,,,"Filtered, field",1252.657667,ug/L
8967,240429021,09-382,Montagneuse Lake,2018-07-27,,,"Filtered, field",5.888916721,ug/L
9155,240433736,09-382,Montagneuse Lake,2018-07-27,,,"Filtered, field",1.717133703,ug/L
8767,240425325,09-394,Elinor Lake,2018-08-11,,,"Filtered, field",165.6631007,ug/L
8912,240427893,09-394,Elinor Lake,2018-08-11,,,"Filtered, field",1.24618688,ug/L
8451,240417502,09-418,Hazel Lake,2018-07-13,,,"Filtered, field",22.61623516,ug/L
8770,240425366,09-418,Hazel Lake,2018-07-13,,,"Filtered, field",90.80615588,ug/L
8293,240414193,09-423,Unnamed lake,2018-07-20,,,"Filtered, field",39.9699575,ug/L
8844,240426737,09-423,Unnamed lake,2018-07-20,,,"Filtered, field",7.031911961,ug/L
8471,240418114,09-424,Unnamed lake,2018-07-21,,,"Filtered, field",170.9054939,ug/L
8511,240419122,09-424,Unnamed lake,2018-07-21,,,"Filtered, field",9.617956857,ug/L
8650,240422535,09-427,Poplar Ridge Lake,2018-07-26,,,"Filtered, field",3.92369094,ug/L
9159,240433793,09-427,Poplar Ridge Lake,2018-07-26,,,"Filtered, field",1.413014403,ug/L
8294,240414207,09-428,Green Lake,2018-07-27,,,"Filtered, field",155.3107005,ug/L
8396,240416367,09-428,Green Lake,2018-07-27,,,"Filtered, field",0.5,ug/L
8657,240422696,09-430,Unnamed lake,2018-07-28,,,"Filtered, field",7.248640947,ug/L
8719,240424309,09-430,Unnamed lake,2018-07-28,,,"Filtered, field",1.548726648,ug/L
8603,240421493,09-605,Swan Lake,2019-07-23,,,"Filtered, field",8.040110515,ug/L
8725,240424482,09-605,Swan Lake,2019-07-23,,,"Filtered, field",41.54330007,ug/L
5480,161626295,1,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0018,mg/L
4865,161603921,1,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0018,mg/L
7130,161685428,1,Lake Michigan,2006-06-03,,,"Filtered, lab",0.0005,mg/L
4317,161585396,1,Lake Michigan,2006-06-03,,,"Filtered, lab",0.0004,mg/L
4317,161585396,1,Lake Michigan,2006-06-03,,,"Filtered, lab",0.0004,mg/L
6211,161653691,1,Lake Michigan,2006-06-03,,,"Filtered, lab",0.0004,mg/L
3498,161556046,1,Lake Huron,2012-05-22,,,"Filtered, lab",0.0006,mg/L
5713,161635145,1,Lake Huron,2012-05-22,,,"Filtered, lab",0.0004,mg/L
7062,161682980,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0004,mg/L
7057,161682852,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
7057,161682852,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
5617,161631205,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
5617,161631205,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
4819,161602271,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0003,mg/L
4819,161602271,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0003,mg/L
4788,161601290,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0003,mg/L
4788,161601290,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0003,mg/L
3640,161561353,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
5135,161614307,1,Lake Huron,2012-08-09,,,"Filtered, lab",0.0003,mg/L
2582,161522110,1,Lake Huron,2012-08-09,,,"Filtered, lab",0.0002,mg/L
5494,161626594,1,Lake Huron,2014-05-20,,,"Filtered, lab",0.0016,mg/L
5489,161626512,1,Lake Huron,2014-05-20,,,"Filtered, lab",0.0009,mg/L
2841,161531552,1,Lake Huron,2015-05-25,,,"Filtered, lab",0.0004,mg/L
4340,161586279,1,Lake Huron,2015-05-25,,,"Filtered, lab",0.0007,mg/L
5677,161633448,1,Lake Huron,2015-09-22,,,"Filtered, lab",0.003,mg/L
4353,161586583,1,Lake Huron,2015-09-22,,,"Filtered, lab",0.0018,mg/L
7252,161689510,1,Lake Huron,2017-05-16,,,"Filtered, lab",0.0009,mg/L
3308,161548932,1,Lake Huron,2017-05-16,,,"Filtered, lab",0.0005,mg/L
3661,161562225,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0005,mg/L
3093,161540562,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
3093,161540562,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
4825,161602517,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
4825,161602517,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
5878,161640742,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
15303,307375249,1,Lake Huron,2022-05-30,,,"Filtered, lab",0.0044,mg/L
15364,307401928,1,Lake Huron,2022-05-30,,,"Filtered, lab",0.0037,mg/L
15216,307330714,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0012,mg/L
15226,307335257,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0013,mg/L
15226,307335257,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0013,mg/L
15279,307365317,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0012,mg/L
15279,307365317,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0012,mg/L
15338,307391437,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0008,mg/L
15338,307391437,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0008,mg/L
15547,307491552,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0018,mg/L
8978,240429387,10-285,Pasqua Lake,2018-07-17,,,"Filtered, field",159.2682918,ug/L
9093,240432096,10-285,Pasqua Lake,2018-07-17,,,"Filtered, field",318.9843669,ug/L
8274,240413786,10-301,North Shoal Lake,2018-08-08,,,"Filtered, field",51.08369615,ug/L
8299,240414308,10-301,North Shoal Lake,2018-08-08,,,"Filtered, field",35.88392469,ug/L
8683,240423251,10-412,Shoal Lake,2018-07-06,,,"Filtered, field",298.6798669,ug/L
8929,240428171,10-412,Shoal Lake,2018-07-06,,,"Filtered, field",310.5688669,ug/L
8342,240415014,10-414,Wilson Lake,2018-07-08,,,"Filtered, field",4.854179184,ug/L
8805,240426063,10-414,Wilson Lake,2018-07-08,,,"Filtered, field",11.13641286,ug/L
8441,240417262,10-415,Fishing Lake,2018-07-09,,,"Filtered, field",2.692550392,ug/L
8824,240426361,10-415,Fishing Lake,2018-07-09,,,"Filtered, field",110.9090918,ug/L
8459,240417712,10-435,Manitou Lake,2018-08-05,,,"Filtered, field",1084.555767,ug/L
8730,240424617,10-435,Manitou Lake,2018-08-05,,,"Filtered, field",1.616582771,ug/L
8422,240416881,10-436,Suffern Lake,2018-08-12,,,"Filtered, field",20.24846954,ug/L
8658,240422709,10-436,Suffern Lake,2018-08-12,,,"Filtered, field",34.60125752,ug/L
8717,240424245,10-448,Redberry Lake,2018-08-21,,,"Filtered, field",27.01878535,ug/L
9154,240433709,10-448,Redberry Lake,2018-08-21,,,"Filtered, field",4.151285642,ug/L
2667,161526012,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0008,mg/L
4588,161594381,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0007,mg/L
4588,161594381,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0007,mg/L
6396,161659736,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0004,mg/L
6396,161659736,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0004,mg/L
4136,161578884,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0006,mg/L
5996,161645770,100,Lake Huron,2012-05-24,,,"Filtered, lab",0.0015,mg/L
6923,161677747,100,Lake Huron,2012-05-24,,,"Filtered, lab",0.001,mg/L
2906,161533799,100,Lake Huron,2014-05-09,,,"Filtered, lab",0.001,mg/L
5328,161621114,100,Lake Huron,2014-05-09,,,"Filtered, lab",0.0011,mg/L
2218,161508752,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0006,mg/L
5321,161620705,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0005,mg/L
5321,161620705,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0005,mg/L
3047,161538663,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0006,mg/L
3047,161538663,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0006,mg/L
2961,161535593,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0006,mg/L
6465,161662156,100,Lake Huron,2017-05-18,,,"Filtered, lab",0.0012,mg/L
2791,161529987,100,Lake Huron,2017-05-18,,,"Filtered, lab",0.0008,mg/L
4925,161606110,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0003,mg/L
3996,161573587,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0009,mg/L
3996,161573587,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0009,mg/L
6719,161671155,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.001,mg/L
6719,161671155,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.001,mg/L
7360,161694109,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0009,mg/L
7360,161694109,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0009,mg/L
5650,161632257,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.001,mg/L
15402,307423928,100,Lake Huron,2022-06-01,,,"Filtered, lab",0.0011,mg/L
15419,307431885,100,Lake Huron,2022-06-01,,,"Filtered, lab",0.0025,mg/L
4386,161587555,1001,Lake Ontario,2003-04-07,,,"Filtered, lab",0.0121,mg/L
5555,161628753,1001,Lake Ontario,2003-04-07,,,"Filtered, lab",0.0107,mg/L
