,origin_id,hydat_id,origin_dist_from_net,hydat_dist_from_net,dist,pos,data_overlap,total_hydat_records,total_origin_records
0,436306,05BE007,206.246024889065,328.3722405925491,4140.532857010513,On-Down,198,15129,253
1,436306,05BE008,206.246024889065,16.495957947010663,4884.796854495372,Down,0,3085,253
2,437450,08LF022,167.74097533982552,0.18965576974587492,625.7787428955371,On-Up,0,13819,191
3,437450,08LF051,167.74097533982552,7.3769725817116,9413.243413883463,Down,153,25660,191
4,437450,08LF050,167.74097533982552,384.3192263455469,6282.897925408254,Up,0,183,191
5,437450,08LF025,167.74097533982552,231.9059521616932,9237.212865030458,Up,0,102,191
6,446420,08NK025,39.18747627854591,116.76035079102539,5293.820185674051,Up,0,365,4
7,446420,08NK021,39.18747627854591,133.48265577699988,5319.85739319053,Up,0,8588,4
8,446420,08NK029,39.18747627854591,216.88049077298234,1304.720612432095,Up,0,2870,4
9,436599,08NM053,94.64705163751213,284.32058967142353,8637.646155416325,Up,0,13710,36
10,436599,08NM116,94.64705163751213,133.12846664445212,8076.791184163807,Up,5,22904,36
11,436599,08NM057,94.64705163751213,299.4714151404938,9721.246044336964,Up,0,1272,36
12,418723,02BA003,43.453255180978495,133.12083669151522,6291.136442002328,On-Up,443,18104,443
13,418726,02AB023,143.88290721131,147.91935679920675,13.301168963708323,On-Down,36,4986,36
14,418726,02AB025,143.88290721131,89.0791386941937,7137.921723472444,Down,7,1201,36
15,418706,02CA002,282.5430092445159,127.60512048460335,5685.641746584084,Down,35,18547,35
16,418730,02CF007,44.86515746440379,92.63285275788064,8663.564391136018,Up,96,22075,99
17,418729,02CF005,415.6629349209929,161.28297017368598,3698.0424748733385,Down,157,17755,160
18,438941,01AJ004,29.841726497303803,137.7738885637767,477.835968020948,Down,0,19034,1
19,435312,01CB018,34.505447107548534,186.70287518354934,1509.3046674218294,On-Down,2,923,6
20,435270,01CB018,307.7317224739396,186.70287518354934,566.4406888412742,On-Down,2,923,6
21,435305,01CB018,1330.12126910739,186.70287518354934,1482.6129707456241,On-Up,2,923,5
22,418722,02MC030,229.1125913580383,367.9484059883561,10922.25007596414,Up,28,1788,246
23,418700,02FC001,16.5431613588167,24.979112065301347,51.47384335123426,On-Up,1585,39344,1585
24,418736,02HJ007,4.240441993627427,74.98211828511563,4305.973494623889,Up,0,5389,107
25,418737,02HC041,435.54519040561814,387.7126010947366,8239.408162905636,On-Down,0,2877,1
26,418737,02HC046,435.54519040561814,55.51238450092865,7814.195959408955,On-Down,0,2990,1
27,418728,02HC026,137.57901606674994,221.86695431598736,2281.3348742395956,On-Down,0,8397,2
28,418728,02HC035,137.57901606674994,147.53406429126943,6387.5117251031625,On-Up,0,2999,2
29,418728,02HC037,137.57901606674994,405.8564176571941,1693.9762332788432,On-Down,0,740,2
30,418728,02HC038,137.57901606674994,483.38910499952624,909.770933596529,On-Down,0,10703,2
31,418728,02HC039,137.57901606674994,756.92423765995,2408.537397816932,On-Up,0,7155,2
32,418728,02HC040,137.57901606674994,740.6834228957753,4197.200744643564,On-Up,0,860,2
33,418703,02HB020,788.7769158298992,125.90685797903372,3382.196185150867,Up,2,14155,2
34,418703,02HB031,788.7769158298992,344.7059290958205,9239.069508110222,Up,0,5389,2
35,418698,02HC013,35.93310411279127,125.79276125644833,2225.6311060334083,On-Up,151,20013,152
36,418698,02HC058,35.93310411279127,129.09981837867159,7962.135538967763,Up,0,5388,152
37,418715,02HB008,239.96034664601063,255.56467651290848,1939.5450945879256,On-Down,416,22298,416
38,418715,02HB025,239.96034664601063,38.40568406787665,3598.860926374846,Down,328,12120,416
39,418743,02HC033,5.873514614409725,99.99897956573871,5720.1945220581,On-Down,64,19665,71
40,418740,02GA009,197.26777027165969,19.34539231381982,18058.2363977724,On-Down,0,1139,272
41,418735,02HB007,201.83030472847625,76.5664183233663,9294.690715090761,Down,5,13961,5
42,418735,02HB010,201.83030472847625,18.653461449263656,9311.111418327622,Down,0,8542,5
43,418734,02GD012,97.73380467841703,998.4001534500943,3731.2676380817065,Up,0,16833,125
44,418734,02GD011,97.73380467841703,24.61064005586642,3017.1851857102483,Up,124,24376,125
45,418727,02GG006,44.060860215780046,4.027019918695161,6630.219221618992,Up,141,20259,141
