,origin_id,hydat_id,origin_dist_from_net,hydat_dist_from_net,dist,pos,data_overlap,total_hydat_records,total_origin_records
0,219395,08EE027,25.7092917487424,0.07420990300679535,2067.7902083313484,Up,0,150,1
1,219395,08EE002,25.7092917487424,44.285536097382504,7365.342211864502,Up,0,176,1
2,219485,08EG008,192.79884248419285,395.7452488512215,7007.575186046076,Up,0,133,1
3,219485,08EG007,192.79884248419285,229.24184408816947,5698.592955191401,Up,0,587,1
4,219370,08JC001,196.56283980863742,385.0900968551839,906.0948660536617,Up,7,25497,7
5,219370,08JC006,196.56283980863742,124.00570401218931,1247.3440274012921,Up,1,3820,7
6,219370,08JC008,196.56283980863742,15.308456031530577,6614.539107527134,Up,1,2768,7
7,219370,08JC010,196.56283980863742,139.8778614543996,10494.244284601025,Up,0,492,7
8,219388,08JB002,1362.980099910396,2.9499546275335975,7442.167247081513,Down,27,26170,39
9,219374,08JB002,260.1758210949441,2.9499546275335975,5085.346821850687,Down,2,26170,2
10,219479,08KE025,104.97362709282845,190.24201156113608,3906.7910394163546,On-Down,0,547,56
11,219479,08KE020,104.97362709282845,158.3390007549958,1574.1729609592478,Up,0,899,56
12,219460,08KE037,217.21295969574268,444.97306814265716,991.0475428120751,On-Up,0,115,265
13,219439,08KH021,415.6911836537341,368.57237510753544,10461.121872849444,Up,0,1017,6
14,219410,08MC017,1270.758826714566,200.24968069425626,8468.073218998119,Down,0,1384,6
15,219502,08LA020,372.0779455354536,76.57187739378287,10296.676799359187,Down,9,8134,28
16,219428,08NA002,88.08114710347816,159.5574032863947,72.74993054444631,On-Down,179,41094,197
17,219428,08NA041,88.08114710347816,292.42837235594067,9085.774812633565,Up,0,113,197
18,219428,08NA068,88.08114710347816,1421.9684561100128,7910.459894773383,Up,0,2426,197
19,219369,08ND022,17.775741381757232,526.1588976141268,6929.910622322557,Down,1,921,2
20,219369,08ND002,17.775741381757232,575.6580930279489,9500.932788446948,Down,0,11286,2
21,219362,08LB081,164.65451943662137,32.657585108297084,5732.612754155312,Down,12,4886,23
22,219467,08LB011,101.16105694622503,165.32895724752447,3215.3221529239036,On-Up,0,221,4
23,219467,08LB012,101.16105694622503,215.2871957994936,1028.352606572711,On-Up,4,11299,4
24,219467,08LB013,101.16105694622503,385.77365081305885,10001.70899666295,Down,0,5133,4
25,219355,08LE021,867.9289090623307,638.6214817486392,7496.354012024471,Up,11,19475,11
26,219355,08LE072,867.9289090623307,49.022750923441585,8962.23557799029,Up,6,3942,11
27,219355,08LE093,867.9289090623307,231.69972907444333,10767.739668601473,Up,11,2191,11
28,219446,08LE021,23.264288908018873,638.6214817486392,5435.637343988285,Up,50,19475,63
29,219446,08LE072,23.264288908018873,49.022750923441585,6901.518909954104,Up,0,3942,63
30,219446,08LE093,23.264288908018873,231.69972907444333,8707.023000565285,Up,0,2191,63
31,219446,08LE044,23.264288908018873,579.0046331704023,11494.868882516846,Up,0,4282,63
32,219446,08LE092,23.264288908018873,181.81237438994904,11747.704036333824,Up,0,2191,63
33,219446,08LE088,23.264288908018873,146.9175405781002,11848.04122005715,Up,0,2248,63
34,219446,08LE091,23.264288908018873,343.5881722468048,11878.983861236991,Up,0,2798,63
35,219449,08HE001,292.31047816820717,29.60539057192483,964.3050481275926,Up,0,3027,1
36,219481,08NA024,127.49094290653501,108.1151286968803,6393.783226695704,Down,0,10929,16
37,219461,08NA030,481.2039003958578,478.09480773707,2966.094338125974,Up,0,681,12
38,219461,08NA058,481.2039003958578,50.12625942468761,3586.659088069455,Up,0,606,12
39,219461,08NA031,481.2039003958578,0.2976428891851051,3728.857065921651,Up,0,125,12
